,times__md
4426,27.72136926651001
4427,27.72682237625122
4428,27.734013319015503
4429,27.74054527282715
4430,27.746421098709106
4431,27.75296974182129
4432,27.758235454559326
4433,27.764765977859497
4434,27.77345037460327
4435,27.778593063354492
4436,27.787214756011963
4437,27.792405605316162
4438,27.79833459854126
4439,27.804232120513916
4440,27.814311742782593
4441,27.82035803794861
4442,27.82688021659851
4443,27.83459448814392
4444,27.83891797065735
4445,27.84529209136963
4446,27.8505597114563
4447,27.862871646881104
4448,27.871296882629395
4449,27.877477407455444
4450,27.883512496948242
4451,27.890297889709473
4452,27.89553475379944
4453,27.903048038482666
4454,27.909857273101807
4455,27.917794466018677
4456,27.922461986541748
4457,27.93151307106018
4458,27.939642906188965
4459,27.944281578063965
4460,27.948520183563232
4461,27.953253984451294
4462,27.961708068847656
4463,27.968167543411255
4464,27.974693059921265
4465,27.979480266571045
4466,27.984827041625977
4467,27.990854024887085
4468,27.996720790863037
4469,28.002367734909058
4470,28.006581783294678
4471,28.01679301261902
4472,28.021430492401123
4473,28.026064157485962
4474,28.030085563659668
4475,28.03635597229004
4476,28.041441917419434
4477,28.045536279678345
4478,28.050544500350952
4479,28.05677080154419
4480,28.062276363372803
4481,28.069071769714355
4482,28.073434591293335
4483,28.080081701278687
4484,28.08437442779541
4485,28.090497970581055
4486,28.09791350364685
4487,28.102892875671387
4488,28.106489181518555
4489,28.115220546722412
4490,28.120542287826538
4491,28.12778949737549
4492,28.132080793380737
4493,28.140010833740234
4494,28.147420644760132
4495,28.152714490890503
4496,28.159469842910767
4497,28.164454460144043
4498,28.1692795753479
4499,28.174471139907837
4500,28.180338382720947
4501,28.18658423423767
4502,28.19153594970703
4503,28.195513010025024
4504,28.201085805892944
4505,28.20578646659851
4506,28.210134983062744
4507,28.21435308456421
4508,28.218793869018555
4509,28.222643613815308
4510,28.226560831069946
4511,28.231390714645386
4512,28.23722195625305
4513,28.24312162399292
4514,28.247249126434326
4515,28.251480102539062
4516,28.257919311523438
4517,28.264654874801636
4518,28.269559383392334
4519,28.27409267425537
4520,28.28191375732422
4521,28.287432432174683
4522,28.293397665023804
4523,28.2992262840271
4524,28.304417848587036
4525,28.308473825454712
4526,28.316672563552856
4527,28.323760986328125
4528,28.32906436920166
4529,28.33384132385254
4530,28.338411331176758
4531,28.342947959899902
4532,28.35079526901245
4533,28.35965394973755
4534,28.365164756774902
4535,28.373488664627075
4536,28.380756855010986
4537,28.3853600025177
4538,28.391427278518677
4539,28.397222757339478
4540,28.403968811035156
4541,28.40940833091736
4542,28.414294004440308
4543,28.418803930282593
4544,28.423614025115967
4545,28.428213119506836
4546,28.433822631835938
4547,28.440983772277832
4548,28.446473360061646
4549,28.45193886756897
4550,28.45589327812195
4551,28.46381425857544
4552,28.468429565429688
4553,28.48061966896057
4554,28.485386848449707
4555,28.490872144699097
4556,28.4990074634552
4557,28.50576424598694
4558,28.5121488571167
4559,28.517040014266968
4560,28.528517961502075
4561,28.533243656158447
4562,28.538745164871216
4563,28.544934511184692
4564,28.54946494102478
4565,28.5549533367157
4566,28.5615074634552
4567,28.568078994750977
4568,28.57286524772644
4569,28.578378915786743
4570,28.583359479904175
4571,28.58744978904724
4572,28.592193126678467
4573,28.596808671951294
4574,28.60155439376831
4575,28.605902433395386
4576,28.609861135482788
4577,28.614616870880127
4578,28.619497060775757
4579,28.623847484588623
4580,28.631266832351685
4581,28.637386083602905
4582,28.64346694946289
4583,28.64805316925049
4584,28.652647972106934
4585,28.659342527389526
4586,28.66448187828064
4587,28.669697046279907
4588,28.675228595733643
4589,28.680978298187256
4590,28.686201333999634
4591,28.69360899925232
4592,28.700161457061768
4593,28.70520305633545
4594,28.710873126983643
4595,28.716445922851562
4596,28.721863508224487
4597,28.728483200073242
4598,28.732564210891724
4599,28.737255096435547
4600,28.741777658462524
4601,28.74825358390808
4602,28.756863355636597
4603,28.7634756565094
4604,28.77038812637329
4605,28.777668237686157
4606,28.783924102783203
4607,28.79048490524292
4608,28.7957444190979
4609,28.799121141433716
4610,28.80443787574768
4611,28.81167483329773
4612,28.816247940063477
4613,28.823235511779785
4614,28.832021713256836
4615,28.839571237564087
4616,28.845377922058105
4617,28.850656509399414
4618,28.858957290649414
4619,28.868138074874878
4620,28.87380313873291
4621,28.878490686416626
4622,28.884345531463623
4623,28.893638849258423
4624,28.900085926055908
4625,28.90403985977173
4626,28.908198356628418
4627,28.914902210235596
4628,28.91854763031006
4629,28.922096014022827
4630,28.929384231567383
4631,28.935345888137817
4632,28.940017700195312
4633,28.948100566864014
4634,28.95408535003662
4635,28.958839416503906
4636,28.96439480781555
4637,28.97037982940674
4638,28.975513458251953
4639,28.980242490768433
4640,28.986119031906128
4641,28.991824626922607
4642,28.997320890426636
4643,29.0031578540802
4644,29.00913095474243
4645,29.014941453933716
4646,29.019980669021606
4647,29.02390432357788
4648,29.030409574508667
4649,29.034789085388184
4650,29.041846990585327
4651,29.047122478485107
4652,29.05481219291687
4653,29.059223651885986
4654,29.066736459732056
4655,29.07259726524353
4656,29.07688593864441
4657,29.08216142654419
4658,29.092158555984497
4659,29.09677791595459
4660,29.104653120040894
4661,29.10900592803955
4662,29.116156101226807
4663,29.12079668045044
4664,29.1271870136261
4665,29.132563829421997
4666,29.13789200782776
4667,29.143024921417236
4668,29.149820804595947
4669,29.16083335876465
4670,29.167778253555298
4671,29.172121047973633
4672,29.17939066886902
4673,29.18417716026306
4674,29.189555883407593
4675,29.19317388534546
4676,29.199599742889404
4677,29.204166650772095
4678,29.209696531295776
4679,29.21381640434265
4680,29.221768140792847
4681,29.226223707199097
4682,29.230499744415283
4683,29.2363224029541
4684,29.242191553115845
4685,29.247524738311768
4686,29.25550889968872
4687,29.25922417640686
4688,29.2647807598114
4689,29.27409863471985
4690,29.278003931045532
4691,29.28501057624817
4692,29.291982173919678
4693,29.297725915908813
4694,29.30250573158264
4695,29.30905055999756
4696,29.316409826278687
4697,29.320593118667603
4698,29.32634401321411
4699,29.33121109008789
4700,29.337997436523438
4701,29.34239935874939
4702,29.347665548324585
4703,29.35468101501465
4704,29.360227823257446
4705,29.364136219024658
4706,29.37127423286438
4707,29.376118898391724
4708,29.38080406188965
4709,29.38538360595703
4710,29.39227271080017
4711,29.39661741256714
4712,29.40252709388733
4713,29.40800666809082
4714,29.413347482681274
4715,29.419355869293213
4716,29.425334453582764
4717,29.4306480884552
4718,29.43553328514099
4719,29.44097352027893
4720,29.448477506637573
4721,29.454063892364502
4722,29.461909294128418
4723,29.46671223640442
4724,29.474589586257935
4725,29.482277631759644
4726,29.490540742874146
4727,29.49653911590576
4728,29.501728534698486
4729,29.510214805603027
4730,29.515624046325684
4731,29.52016854286194
4732,29.528934955596924
4733,29.534221172332764
4734,29.541823148727417
4735,29.546455144882202
4736,29.55088710784912
4737,29.55675506591797
4738,29.565054178237915
4739,29.571593284606934
4740,29.57784080505371
4741,29.582359790802002
4742,29.58805561065674
4743,29.592562675476074
4744,29.59657335281372
4745,29.601698398590088
4746,29.60838484764099
4747,29.61323595046997
4748,29.618979930877686
4749,29.62523913383484
4750,29.6344256401062
4751,29.640849351882935
4752,29.645161628723145
4753,29.649207830429077
4754,29.658287048339844
4755,29.6634304523468
4756,29.670246839523315
4757,29.674885034561157
4758,29.682509422302246
4759,29.686640977859497
4760,29.694880962371826
4761,29.70093846321106
4762,29.70678400993347
4763,29.713623523712158
4764,29.719446420669556
4765,29.726289987564087
4766,29.73293113708496
4767,29.739152669906616
4768,29.745619773864746
4769,29.752712726593018
4770,29.759039878845215
4771,29.763676166534424
4772,29.77838444709778
4773,29.78257966041565
4774,29.78956174850464
4775,29.795844554901123
4776,29.803520441055298
4777,29.808773517608643
4778,29.817498922348022
4779,29.823407411575317
4780,29.828436851501465
4781,29.838096380233765
4782,29.84435749053955
4783,29.852444887161255
4784,29.85814118385315
4785,29.86676859855652
4786,29.871567010879517
4787,29.876068830490112
4788,29.88434934616089
4789,29.888174533843994
4790,29.894300937652588
4791,29.90205430984497
4792,29.912394762039185
4793,29.91838836669922
4794,29.926321983337402
4795,29.931747674942017
4796,29.93848967552185
4797,29.944222450256348
4798,29.94791078567505
4799,29.952141761779785
4800,29.957558631896973
4801,29.96245050430298
4802,29.96648359298706
4803,29.97183346748352
4804,29.98251223564148
4805,29.987237453460693
4806,29.994394063949585
4807,29.999634504318237
4808,30.006815433502197
4809,30.011467933654785
4810,30.01557493209839
4811,30.02215552330017
4812,30.02728796005249
4813,30.0331814289093
4814,30.038617610931396
4815,30.044527530670166
4816,30.049635410308838
4817,30.054416179656982
4818,30.060990810394287
4819,30.067583560943604
4820,30.072666883468628
4821,30.08651900291443
4822,30.09187150001526
4823,30.097055912017822
4824,30.102790117263794
4825,30.107543230056763
4826,30.11443305015564
4827,30.12195897102356
4828,30.128762006759644
4829,30.13377285003662
4830,30.139398336410522
4831,30.144291400909424
4832,30.14956545829773
4833,30.153483867645264
4834,30.15780782699585
4835,30.163838863372803
4836,30.16902732849121
4837,30.17291021347046
4838,30.179648876190186
4839,30.185518980026245
4840,30.192198514938354
4841,30.19663166999817
4842,30.202373504638672
4843,30.213255405426025
4844,30.219704151153564
4845,30.225345373153687
4846,30.229764223098755
4847,30.237099170684814
4848,30.243494033813477
4849,30.251183032989502
4850,30.25819993019104
4851,30.26464343070984
4852,30.269121646881104
4853,30.274988889694214
4854,30.28273630142212
4855,30.28939938545227
4856,30.294534921646118
4857,30.30052375793457
4858,30.307038068771362
4859,30.313013553619385
4860,30.320626974105835
4861,30.3258638381958
4862,30.333022832870483
4863,30.338423252105713
4864,30.34317445755005
4865,30.34776520729065
4866,30.353292226791382
4867,30.359272241592407
4868,30.363389015197754
4869,30.36746621131897
4870,30.37395715713501
4871,30.38101053237915
4872,30.385008096694946
4873,30.390263319015503
4874,30.395599603652954
4875,30.40139412879944
4876,30.40921378135681
4877,30.414592504501343
4878,30.421308994293213
4879,30.427659273147583
4880,30.43673014640808
4881,30.44136929512024
4882,30.446978330612183
4883,30.453994035720825
4884,30.461195945739746
4885,30.46651029586792
4886,30.47350311279297
4887,30.478817462921143
4888,30.484735012054443
4889,30.49135971069336
4890,30.496168851852417
4891,30.500164031982422
4892,30.50594449043274
4893,30.5132098197937
4894,30.518610954284668
4895,30.524930953979492
4896,30.52964735031128
4897,30.53442931175232
4898,30.5419180393219
4899,30.54701519012451
4900,30.553358554840088
4901,30.561563730239868
4902,30.568678617477417
4903,30.573362827301025
4904,30.586911916732788
4905,30.59291911125183
4906,30.598772048950195
4907,30.604686737060547
4908,30.6080539226532
4909,30.612351894378662
4910,30.620502710342407
4911,30.626378774642944
4912,30.632619380950928
4913,30.63994550704956
4914,30.645415544509888
4915,30.65036916732788
4916,30.65439248085022
4917,30.660494565963745
4918,30.66610336303711
4919,30.67654848098755
4920,30.682530403137207
4921,30.68816041946411
4922,30.695514917373657
4923,30.704034328460693
4924,30.712825059890747
4925,30.720574855804443
4926,30.72679615020752
4927,30.731756687164307
4928,30.73534393310547
4929,30.73986577987671
4930,30.74695110321045
4931,30.752788066864014
4932,30.757896900177002
4933,30.764743328094482
4934,30.769299030303955
4935,30.776262521743774
4936,30.78158473968506
4937,30.791948795318604
4938,30.798102140426636
4939,30.811182737350464
4940,30.81712508201599
4941,30.82237195968628
4942,30.82955026626587
4943,30.833427906036377
4944,30.839316606521606
4945,30.844480276107788
4946,30.84877038002014
4947,30.858622550964355
4948,30.865021228790283
4949,30.870030641555786
4950,30.873673915863037
4951,30.88224482536316
4952,30.888713121414185
4953,30.89732837677002
4954,30.90458035469055
4955,30.91134786605835
4956,30.917661905288696
4957,30.925891399383545
4958,30.932040452957153
4959,30.938385248184204
4960,30.942525625228882
4961,30.950252771377563
4962,30.95532464981079
4963,30.959303855895996
4964,30.967007160186768
4965,30.974971771240234
4966,30.981705904006958
4967,30.986668825149536
4968,30.993194818496704
4969,30.996914386749268
4970,31.00184178352356
4971,31.007230520248413
4972,31.012163400650024
4973,31.017274379730225
4974,31.023383617401123
4975,31.030550479888916
4976,31.036749839782715
4977,31.043357372283936
4978,31.04703164100647
4979,31.05159306526184
4980,31.056667804718018
4981,31.06193447113037
4982,31.07687497138977
4983,31.08413004875183
4984,31.091794967651367
4985,31.09586524963379
4986,31.101864099502563
4987,31.107511281967163
4988,31.11320686340332
4989,31.11719298362732
4990,31.12174892425537
4991,31.12796401977539
4992,31.13326644897461
4993,31.138920783996582
4994,31.144457817077637
4995,31.15287947654724
4996,31.15825653076172
4997,31.16544198989868
4998,31.170138835906982
4999,31.17518401145935
5000,31.182294368743896
5001,31.190672636032104
5002,31.196661710739136
5003,31.205804586410522
5004,31.2135169506073
5005,31.220179557800293
5006,31.225380182266235
5007,31.230940103530884
5008,31.239388942718506
5009,31.24994730949402
5010,31.25658941268921
5011,31.26206636428833
5012,31.26667833328247
5013,31.272260665893555
5014,31.276886463165283
5015,31.28318953514099
5016,31.29358148574829
5017,31.300272941589355
5018,31.30614733695984
5019,31.309767484664917
5020,31.315922737121582
5021,31.323199033737183
5022,31.326973915100098
5023,31.332778453826904
5024,31.33726739883423
5025,31.342321634292603
5026,31.346293449401855
5027,31.351064920425415
5028,31.356374979019165
5029,31.362711191177368
5030,31.36930274963379
5031,31.376373052597046
5032,31.38028120994568
5033,31.38581681251526
5034,31.391037464141846
5035,31.394927978515625
5036,31.399969816207886
5037,31.408651113510132
5038,31.413155794143677
5039,31.41974902153015
5040,31.426044702529907
5041,31.432373523712158
5042,31.437668085098267
5043,31.44294023513794
5044,31.451990365982056
5045,31.458900213241577
5046,31.465977668762207
5047,31.47400975227356
5048,31.478312730789185
5049,31.484286785125732
5050,31.490031957626343
5051,31.49446678161621
5052,31.50101399421692
5053,31.50641894340515
5054,31.51148247718811
5055,31.518743753433228
5056,31.524550914764404
5057,31.529207229614258
5058,31.53611421585083
5059,31.540767431259155
5060,31.545165300369263
5061,31.55065679550171
5062,31.554727792739868
5063,31.55897545814514
5064,31.56520676612854
5065,31.57219624519348
5066,31.579572439193726
5067,31.58756113052368
5068,31.594362497329712
5069,31.60038733482361
5070,31.606215715408325
5071,31.611446142196655
5072,31.61763834953308
5073,31.62674570083618
5074,31.63292670249939
5075,31.638640642166138
5076,31.643803358078003
5077,31.65044927597046
5078,31.65696144104004
5079,31.666765928268433
5080,31.673089027404785
5081,31.680097579956055
5082,31.686720848083496
5083,31.691640377044678
5084,31.697415113449097
5085,31.70532774925232
5086,31.7117817401886
5087,31.718586683273315
5088,31.72514271736145
5089,31.73060393333435
5090,31.737018585205078
5091,31.74171257019043
5092,31.746030807495117
5093,31.75146484375
5094,31.75783944129944
5095,31.764761209487915
5096,31.771393060684204
5097,31.780322551727295
5098,31.787121534347534
5099,31.791900396347046
5100,31.799152374267578
5101,31.804754495620728
5102,31.810697317123413
5103,31.816625356674194
5104,31.82159733772278
5105,31.827468395233154
5106,31.83216094970703
5107,31.8386869430542
5108,31.844597339630127
5109,31.85212540626526
5110,31.857510805130005
5111,31.86204695701599
5112,31.86670684814453
5113,31.871898889541626
5114,31.876970052719116
5115,31.883124589920044
5116,31.890241622924805
5117,31.896718502044678
5118,31.90252947807312
5119,31.910260438919067
5120,31.91488814353943
5121,31.92015314102173
5122,31.924262046813965
5123,31.92882466316223
5124,31.933401823043823
5125,31.94251775741577
5126,31.94894504547119
5127,31.954211235046387
5128,31.961539030075073
5129,31.96679186820984
5130,31.97091579437256
5131,31.975650310516357
5132,31.983439922332764
5133,31.987555503845215
5134,31.993178367614746
5135,31.998772621154785
5136,32.00463843345642
5137,32.012109994888306
5138,32.01714277267456
5139,32.023090839385986
5140,32.027737855911255
5141,32.033003091812134
5142,32.03941297531128
5143,32.04715824127197
5144,32.05188775062561
5145,32.05841827392578
5146,32.06308603286743
5147,32.07053065299988
5148,32.075040340423584
5149,32.08005738258362
5150,32.088112354278564
5151,32.093658685684204
5152,32.102054595947266
5153,32.107853174209595
5154,32.111228227615356
5155,32.1267306804657
5156,32.13101315498352
5157,32.13742470741272
5158,32.1452362537384
5159,32.15088391304016
5160,32.156217098236084
5161,32.15988612174988
5162,32.16734504699707
5163,32.17469835281372
5164,32.18183398246765
5165,32.18544244766235
5166,32.19143271446228
5167,32.19829559326172
5168,32.20492458343506
5169,32.2108998298645
5170,32.216476917266846
5171,32.22276759147644
5172,32.228073835372925
5173,32.236897468566895
5174,32.245596408843994
5175,32.25134754180908
5176,32.25707745552063
5177,32.26578998565674
5178,32.26995611190796
5179,32.27710318565369
5180,32.2811164855957
5181,32.285571575164795
5182,32.29451775550842
5183,32.3006865978241
5184,32.30641555786133
5185,32.311901330947876
5186,32.31614828109741
5187,32.32347774505615
5188,32.32758665084839
5189,32.33206748962402
5190,32.33880257606506
5191,32.34351658821106
5192,32.35327744483948
5193,32.36023807525635
5194,32.366782903671265
5195,32.37073874473572
5196,32.37592434883118
5197,32.379645109176636
5198,32.38645601272583
5199,32.39399552345276
5200,32.3993718624115
5201,32.40639066696167
5202,32.41428232192993
5203,32.41860103607178
5204,32.422831773757935
5205,32.427934408187866
5206,32.434340953826904
5207,32.440364360809326
5208,32.44653582572937
5209,32.45606207847595
5210,32.461708784103394
5211,32.469894886016846
5212,32.474916219711304
5213,32.47959661483765
5214,32.48441934585571
5215,32.49332809448242
5216,32.497711420059204
5217,32.504602909088135
5218,32.50849533081055
5219,32.51482033729553
5220,32.52123308181763
5221,32.52889895439148
5222,32.535863161087036
5223,32.54058885574341
5224,32.54683804512024
5225,32.55315279960632
5226,32.55989861488342
5227,32.5654718875885
5228,32.57552933692932
5229,32.57958459854126
5230,32.5848548412323
5231,32.590763330459595
5232,32.59654426574707
5233,32.60198450088501
5234,32.60671329498291
5235,32.61146807670593
5236,32.61804485321045
5237,32.624417543411255
5238,32.62850069999695
5239,32.633978843688965
5240,32.64247751235962
5241,32.64637875556946
5242,32.653846740722656
5243,32.65845084190369
5244,32.66626453399658
5245,32.670589208602905
5246,32.67455792427063
5247,32.68018460273743
5248,32.688738107681274
5249,32.69477987289429
5250,32.69845008850098
5251,32.70367765426636
5252,32.70979571342468
5253,32.71397113800049
5254,32.71992468833923
5255,32.726046085357666
5256,32.73103737831116
5257,32.73526573181152
5258,32.74151372909546
5259,32.74716353416443
5260,32.75472950935364
5261,32.76106142997742
5262,32.76969861984253
5263,32.77340340614319
5264,32.78184366226196
5265,32.78822684288025
5266,32.796586990356445
5267,32.80289387702942
5268,32.81056880950928
5269,32.81698751449585
5270,32.82220458984375
5271,32.82684683799744
5272,32.83245658874512
5273,32.84078001976013
5274,32.84557223320007
5275,32.85017466545105
5276,32.85417175292969
5277,32.85979509353638
5278,32.8647985458374
5279,32.87135577201843
5280,32.87688589096069
5281,32.88139295578003
5282,32.8893518447876
5283,32.89586281776428
5284,32.90090847015381
5285,32.90645790100098
5286,32.91466498374939
5287,32.91901874542236
5288,32.92383885383606
5289,32.92840933799744
5290,32.93265628814697
5291,32.93915033340454
5292,32.94392681121826
5293,32.94924473762512
5294,32.95947813987732
5295,32.965699672698975
5296,32.971039056777954
5297,32.975297927856445
5298,32.98086190223694
5299,32.98558950424194
5300,32.992217779159546
5301,32.99770784378052
5302,33.00184154510498
5303,33.00697565078735
5304,33.01528310775757
5305,33.020782232284546
5306,33.02554726600647
5307,33.030277490615845
5308,33.0377082824707
5309,33.04312086105347
5310,33.04738736152649
5311,33.052281856536865
5312,33.05762195587158
5313,33.072325229644775
5314,33.0795738697052
5315,33.08490014076233
5316,33.09125518798828
5317,33.097219944000244
5318,33.10349988937378
5319,33.107887983322144
5320,33.11219811439514
5321,33.11840605735779
5322,33.12351655960083
5323,33.131731271743774
5324,33.13725972175598
5325,33.143765926361084
5326,33.14841914176941
5327,33.15960073471069
5328,33.16592788696289
5329,33.1695818901062
5330,33.17696928977966
5331,33.181893825531006
5332,33.189513206481934
5333,33.19354009628296
5334,33.19988298416138
5335,33.20766544342041
5336,33.21250534057617
5337,33.21961259841919
5338,33.226195096969604
5339,33.23520541191101
5340,33.24056649208069
5341,33.246161699295044
5342,33.2529981136322
5343,33.257851362228394
5344,33.26312613487244
5345,33.27000403404236
5346,33.27653884887695
5347,33.281959772109985
5348,33.287291526794434
5349,33.296249866485596
5350,33.30154609680176
5351,33.30807161331177
5352,33.3141553401947
5353,33.320181369781494
5354,33.32665205001831
5355,33.336732387542725
5356,33.34162902832031
5357,33.34850454330444
5358,33.35515594482422
5359,33.35962724685669
5360,33.36502146720886
5361,33.373361110687256
5362,33.3819637298584
5363,33.38663077354431
5364,33.39191174507141
5365,33.39959788322449
5366,33.406062602996826
5367,33.410714626312256
5368,33.41598153114319
5369,33.42551112174988
5370,33.43016791343689
5371,33.43555021286011
5372,33.44203853607178
5373,33.45026254653931
5374,33.457149505615234
5375,33.462987661361694
5376,33.46943187713623
5377,33.47430157661438
5378,33.48053193092346
5379,33.485700368881226
5380,33.49549865722656
5381,33.50087356567383
5382,33.505443811416626
5383,33.512535095214844
5384,33.516205072402954
5385,33.52259922027588
5386,33.53125262260437
5387,33.536558866500854
5388,33.54192233085632
5389,33.5483820438385
5390,33.553250551223755
5391,33.559205293655396
5392,33.56576085090637
5393,33.574214696884155
5394,33.57940936088562
5395,33.58649301528931
5396,33.59195852279663
5397,33.60005784034729
5398,33.6055703163147
5399,33.61016392707825
5400,33.61526846885681
5401,33.619996309280396
5402,33.62541389465332
5403,33.632551431655884
5404,33.63872814178467
5405,33.643412590026855
5406,33.65147304534912
5407,33.65873146057129
5408,33.663511514663696
5409,33.669416666030884
5410,33.672919273376465
5411,33.67924165725708
5412,33.685688734054565
5413,33.69090533256531
5414,33.69551753997803
5415,33.70134711265564
5416,33.708104610443115
5417,33.71299457550049
5418,33.71794366836548
5419,33.722580432891846
5420,33.729196071624756
5421,33.73452615737915
5422,33.73920798301697
5423,33.74430966377258
5424,33.7505259513855
5425,33.76007342338562
5426,33.76649188995361
5427,33.771891355514526
5428,33.78101420402527
5429,33.78560423851013
5430,33.790871381759644
5431,33.79741311073303
5432,33.801806688308716
5433,33.80883765220642
5434,33.816500425338745
5435,33.821242809295654
5436,33.826945543289185
5437,33.83098292350769
5438,33.837305784225464
5439,33.843488454818726
5440,33.8480429649353
5441,33.85336446762085
5442,33.86246418952942
5443,33.8700487613678
5444,33.87841606140137
5445,33.88550877571106
5446,33.892573595047
5447,33.896711349487305
5448,33.9040048122406
5449,33.91039705276489
5450,33.91791820526123
5451,33.9228081703186
5452,33.92779064178467
5453,33.933507204055786
5454,33.93919491767883
5455,33.94545531272888
5456,33.95051407814026
5457,33.956429958343506
5458,33.962313413619995
5459,33.968507051467896
5460,33.97242975234985
5461,33.979872703552246
5462,33.9858832359314
5463,33.9910671710968
5464,33.99728083610535
5465,34.00391173362732
5466,34.00973343849182
5467,34.01438808441162
5468,34.01870036125183
5469,34.02367639541626
5470,34.03027415275574
5471,34.03478980064392
5472,34.04004716873169
5473,34.04757356643677
5474,34.053752183914185
5475,34.058836221694946
5476,34.062907218933105
5477,34.07131338119507
5478,34.07807183265686
5479,34.082931995391846
5480,34.0885329246521
5481,34.09269070625305
5482,34.09801936149597
5483,34.10337424278259
5484,34.10902976989746
5485,34.11587429046631
5486,34.12305402755737
5487,34.12836766242981
5488,34.134419679641724
5489,34.141982555389404
5490,34.14797830581665
5491,34.154767990112305
5492,34.160876989364624
5493,34.16647219657898
5494,34.17483735084534
5495,34.187883138656616
5496,34.192572355270386
5497,34.19879150390625
5498,34.20513081550598
5499,34.21223592758179
5500,34.21881365776062
5501,34.2236385345459
5502,34.22879099845886
5503,34.236050605773926
5504,34.24230337142944
5505,34.2513473033905
5506,34.25784254074097
5507,34.263349771499634
5508,34.26901435852051
5509,34.27429270744324
5510,34.27891540527344
5511,34.28386473655701
5512,34.28989315032959
5513,34.29391646385193
5514,34.299296617507935
5515,34.304003953933716
5516,34.31169009208679
5517,34.31630563735962
5518,34.3240110874176
5519,34.333168029785156
5520,34.34010291099548
5521,34.3465371131897
5522,34.35714030265808
5523,34.36202836036682
5524,34.366039991378784
5525,34.369853496551514
5526,34.375686168670654
5527,34.381375789642334
5528,34.38652300834656
5529,34.39667987823486
5530,34.40078544616699
5531,34.40681171417236
5532,34.41329789161682
5533,34.41940641403198
5534,34.424540996551514
5535,34.42965793609619
5536,34.437235832214355
5537,34.44296836853027
5538,34.449334144592285
5539,34.45624136924744
5540,34.461642026901245
5541,34.46920990943909
5542,34.47608947753906
5543,34.48238277435303
5544,34.48858094215393
5545,34.49354910850525
5546,34.49960994720459
5547,34.50369477272034
5548,34.51055073738098
5549,34.5147340297699
5550,34.52083086967468
5551,34.5277419090271
5552,34.53329634666443
5553,34.54085302352905
5554,34.54739952087402
5555,34.554967641830444
5556,34.56141948699951
5557,34.5686137676239
5558,34.57564043998718
5559,34.58253192901611
5560,34.58932447433472
5561,34.595232248306274
5562,34.599984884262085
5563,34.607308864593506
5564,34.61337876319885
5565,34.61712837219238
5566,34.621413469314575
5567,34.62704396247864
5568,34.63345551490784
5569,34.6381893157959
5570,34.644718170166016
5571,34.65061140060425
5572,34.65549111366272
5573,34.66119885444641
5574,34.66568470001221
5575,34.672393560409546
5576,34.67778396606445
5577,34.68325924873352
5578,34.690117597579956
5579,34.695969104766846
5580,34.70179080963135
5581,34.70635533332825
5582,34.712363481521606
5583,34.71848487854004
5584,34.722861528396606
5585,34.73011875152588
5586,34.735520124435425
5587,34.74005484580994
5588,34.74457001686096
5589,34.74963021278381
5590,34.75666785240173
5591,34.76348924636841
5592,34.77030301094055
5593,34.7768919467926
5594,34.78301429748535
5595,34.788588762283325
5596,34.79455828666687
5597,34.800137758255005
5598,34.80616116523743
5599,34.810521364212036
5600,34.816100120544434
5601,34.82193684577942
5602,34.82779049873352
5603,34.83555507659912
5604,34.8469455242157
5605,34.85276985168457
5606,34.86023283004761
5607,34.86608934402466
5608,34.870789527893066
5609,34.8751163482666
5610,34.87932634353638
5611,34.884438037872314
5612,34.8923180103302
5613,34.8980610370636
5614,34.90667009353638
5615,34.91144680976868
5616,34.91835880279541
5617,34.923890590667725
5618,34.928717851638794
5619,34.93502449989319
5620,34.9390013217926
5621,34.946146726608276
5622,34.95096182823181
5623,34.956390142440796
5624,34.963380336761475
5625,34.972416400909424
5626,34.97859001159668
5627,34.98252201080322
5628,34.989691495895386
5629,34.99675893783569
5630,35.00178503990173
5631,35.00742244720459
5632,35.01204490661621
5633,35.01674962043762
5634,35.02291131019592
5635,35.0300018787384
5636,35.03451728820801
5637,35.03878092765808
5638,35.04307222366333
5639,35.04736518859863
5640,35.05222678184509
5641,35.058308839797974
5642,35.064642906188965
5643,35.07203149795532
5644,35.079092502593994
5645,35.084521770477295
5646,35.089776277542114
5647,35.105461835861206
5648,35.11234211921692
5649,35.116347312927246
5650,35.12032127380371
5651,35.12586975097656
5652,35.131078481674194
5653,35.138867139816284
5654,35.146684646606445
5655,35.150978803634644
5656,35.157469272613525
5657,35.1641960144043
5658,35.16970157623291
5659,35.173686265945435
5660,35.179479122161865
5661,35.18609857559204
5662,35.19213366508484
5663,35.20261335372925
5664,35.20875692367554
5665,35.215660095214844
5666,35.22077250480652
5667,35.227312326431274
5668,35.23232841491699
5669,35.23751163482666
5670,35.24229860305786
5671,35.24735903739929
5672,35.254358530044556
5673,35.26008653640747
5674,35.266154527664185
5675,35.274235010147095
5676,35.27955484390259
5677,35.28573131561279
5678,35.292147397994995
5679,35.29756236076355
5680,35.304755210876465
5681,35.31105971336365
5682,35.31769323348999
5683,35.325669288635254
5684,35.3310022354126
5685,35.3359808921814
5686,35.34165024757385
5687,35.34826302528381
5688,35.352678298950195
5689,35.35741591453552
5690,35.36171507835388
5691,35.367159843444824
5692,35.37366604804993
5693,35.37840223312378
5694,35.38637018203735
5695,35.394282579422
5696,35.4015166759491
5697,35.40705227851868
