,times__lg
2114,13.709020853042603
2115,13.713392734527588
2116,13.718686819076538
2117,13.726718187332153
2118,13.733798503875732
2119,13.739140033721924
2120,13.746845245361328
2121,13.75211501121521
2122,13.758661031723022
2123,13.76526665687561
2124,13.770742654800415
2125,13.7766752243042
2126,13.786137819290161
2127,13.79298210144043
2128,13.798862934112549
2129,13.802725076675415
2130,13.807615041732788
2131,13.813109159469604
2132,13.817540645599365
2133,13.82270622253418
2134,13.826972961425781
2135,13.834754467010498
2136,13.838849067687988
2137,13.84353518486023
2138,13.84878659248352
2139,13.853408336639404
2140,13.861886739730835
2141,13.866783380508423
2142,13.8723464012146
2143,13.87993049621582
2144,13.88625955581665
2145,13.892454624176025
2146,13.899721384048462
2147,13.907798290252686
2148,13.913809299468994
2149,13.918717861175537
2150,13.923149585723877
2151,13.929242610931396
2152,13.933612585067749
2153,13.94084882736206
2154,13.951127290725708
2155,13.957085609436035
2156,13.962886810302734
2157,13.967714548110962
2158,13.973120212554932
2159,13.979391098022461
2160,13.983723163604736
2161,13.991642951965332
2162,13.997856855392456
2163,14.0016610622406
2164,14.009723901748657
2165,14.016472816467285
2166,14.02338194847107
2167,14.029138326644897
2168,14.034839630126953
2169,14.03827714920044
2170,14.042914152145386
2171,14.049012899398804
2172,14.055958032608032
2173,14.060044050216675
2174,14.067576169967651
2175,14.073793172836304
2176,14.081154108047485
2177,14.086496114730835
2178,14.09257960319519
2179,14.097198963165283
2180,14.102581024169922
2181,14.109761476516724
2182,14.116313934326172
2183,14.121745109558105
2184,14.126960277557373
2185,14.131734132766724
2186,14.139333248138428
2187,14.144591093063354
2188,14.149189949035645
2189,14.156920194625854
2190,14.162264347076416
2191,14.171523809432983
2192,14.176164865493774
2193,14.181681632995605
2194,14.187151908874512
2195,14.191547155380249
2196,14.196913957595825
2197,14.2029869556427
2198,14.209818601608276
2199,14.216713190078735
2200,14.22250747680664
2201,14.231075286865234
2202,14.237032413482666
2203,14.242432117462158
2204,14.246463060379028
2205,14.250483274459839
2206,14.256022214889526
2207,14.263181924819946
2208,14.267236948013306
2209,14.275489091873169
2210,14.281061887741089
2211,14.2869713306427
2212,14.293264389038086
2213,14.299856185913086
2214,14.304806232452393
2215,14.3127121925354
2216,14.318444967269897
2217,14.326665163040161
2218,14.336596488952637
2219,14.344095468521118
2220,14.349557161331177
2221,14.35408639907837
2222,14.357963562011719
2223,14.365325927734375
2224,14.373022317886353
2225,14.378314733505249
2226,14.382782936096191
2227,14.390243530273438
2228,14.396230220794678
2229,14.401247024536133
2230,14.406636953353882
2231,14.412734508514404
2232,14.417380094528198
2233,14.425075769424438
2234,14.433858871459961
2235,14.442362785339355
2236,14.448445796966553
2237,14.456743001937866
2238,14.460788249969482
2239,14.466723918914795
2240,14.471998691558838
2241,14.476180791854858
2242,14.482232093811035
2243,14.487536907196045
2244,14.496640920639038
2245,14.50073504447937
2246,14.507042407989502
2247,14.512788772583008
2248,14.520170211791992
2249,14.52727723121643
2250,14.533662557601929
2251,14.540199995040894
2252,14.54483675956726
2253,14.550126075744629
2254,14.554834127426147
2255,14.562664985656738
2256,14.571950912475586
2257,14.579882860183716
2258,14.58635425567627
2259,14.593664407730103
2260,14.598987102508545
2261,14.605268716812134
2262,14.610267639160156
2263,14.616607666015625
2264,14.622706413269043
2265,14.627782344818115
2266,14.636063814163208
2267,14.641706466674805
2268,14.646498441696167
2269,14.65184235572815
2270,14.657809734344482
2271,14.664732456207275
2272,14.670931339263916
2273,14.678119659423828
2274,14.683624982833862
2275,14.687734127044678
2276,14.694348573684692
2277,14.702422142028809
2278,14.711120843887329
2279,14.716176748275757
2280,14.721250772476196
2281,14.726138353347778
2282,14.734567403793335
2283,14.740702867507935
2284,14.746684312820435
2285,14.753603219985962
2286,14.759604215621948
2287,14.76742172241211
2288,14.772076606750488
2289,14.777497291564941
2290,14.782982587814331
2291,14.787843227386475
2292,14.79384732246399
2293,14.798137664794922
2294,14.802571296691895
2295,14.807328701019287
2296,14.815531015396118
2297,14.819000005722046
2298,14.823958396911621
2299,14.82976245880127
2300,14.834227085113525
2301,14.840540885925293
2302,14.847368240356445
2303,14.855595111846924
2304,14.860262155532837
2305,14.867812395095825
2306,14.87176775932312
2307,14.876487493515015
2308,14.882557153701782
2309,14.888344526290894
2310,14.896123170852661
2311,14.901516914367676
2312,14.90846562385559
2313,14.912928342819214
2314,14.919060230255127
2315,14.93000864982605
2316,14.934944152832031
2317,14.939596176147461
2318,14.945820569992065
2319,14.951650619506836
2320,14.95766019821167
2321,14.962535619735718
2322,14.968939304351807
2323,14.97586703300476
2324,14.983371496200562
2325,14.990784406661987
2326,14.996141195297241
2327,15.001219987869263
2328,15.007599592208862
2329,15.013100385665894
2330,15.019659280776978
2331,15.02515959739685
2332,15.030700922012329
2333,15.037285804748535
2334,15.044106483459473
2335,15.051280736923218
2336,15.058764934539795
2337,15.06547498703003
2338,15.07014513015747
2339,15.076533794403076
2340,15.081345319747925
2341,15.085581541061401
2342,15.0892493724823
2343,15.09693956375122
2344,15.102425813674927
2345,15.108474969863892
2346,15.114405870437622
2347,15.119776725769043
2348,15.125141620635986
2349,15.130034446716309
2350,15.13675308227539
2351,15.142118215560913
2352,15.147566556930542
2353,15.15371561050415
2354,15.160720825195312
2355,15.165500164031982
2356,15.171220779418945
2357,15.17596697807312
2358,15.185874223709106
2359,15.191963911056519
2360,15.199404954910278
2361,15.203936338424683
2362,15.20817756652832
2363,15.21448302268982
2364,15.220942735671997
2365,15.228453874588013
2366,15.237303733825684
2367,15.241915225982666
2368,15.247985363006592
2369,15.257147073745728
2370,15.263705492019653
2371,15.270001888275146
2372,15.275395154953003
2373,15.281210660934448
2374,15.285199165344238
2375,15.2920503616333
2376,15.300704956054688
2377,15.306594610214233
2378,15.313448429107666
2379,15.31822681427002
2380,15.32492470741272
2381,15.33138132095337
2382,15.337299585342407
2383,15.342497110366821
2384,15.368699073791504
2385,15.376827239990234
2386,15.381265640258789
2387,15.389307498931885
2388,15.395469665527344
2389,15.402245998382568
2390,15.408238410949707
2391,15.414607524871826
2392,15.420702457427979
2393,15.42802381515503
2394,15.433643102645874
2395,15.43899416923523
2396,15.45357608795166
2397,15.459755897521973
2398,15.467194318771362
2399,15.471442699432373
2400,15.480364084243774
2401,15.486116886138916
2402,15.492632150650024
2403,15.500503301620483
2404,15.50726056098938
2405,15.514076232910156
2406,15.519882202148438
2407,15.524744987487793
2408,15.53211522102356
2409,15.537136793136597
2410,15.542389392852783
2411,15.549083471298218
2412,15.554295778274536
2413,15.562181949615479
2414,15.568901777267456
2415,15.57430648803711
2416,15.578941345214844
2417,15.586815595626831
2418,15.590702295303345
2419,15.600450277328491
2420,15.605529308319092
2421,15.612304210662842
2422,15.617594480514526
2423,15.622252464294434
2424,15.628786087036133
2425,15.634514570236206
2426,15.639201879501343
2427,15.64710807800293
2428,15.652595043182373
2429,15.65733289718628
2430,15.662029266357422
2431,15.668670892715454
2432,15.673264026641846
2433,15.678625583648682
2434,15.68264627456665
2435,15.690100193023682
2436,15.698408365249634
2437,15.706877708435059
2438,15.71170449256897
2439,15.717161893844604
2440,15.724143266677856
2441,15.73017692565918
2442,15.735574960708618
2443,15.740382432937622
2444,15.74642038345337
2445,15.753904342651367
2446,15.763739347457886
2447,15.767935991287231
2448,15.771950721740723
2449,15.7787184715271
2450,15.783246755599976
2451,15.789371013641357
2452,15.795763492584229
2453,15.801186561584473
2454,15.805750370025635
2455,15.81208872795105
2456,15.818011283874512
2457,15.823938369750977
2458,15.829320192337036
2459,15.835896015167236
2460,15.840353965759277
2461,15.84736680984497
2462,15.853153228759766
2463,15.857807636260986
2464,15.862608909606934
2465,15.869369745254517
2466,15.874573707580566
2467,15.879430532455444
2468,15.885419368743896
2469,15.89028286933899
2470,15.89590835571289
2471,15.902166604995728
2472,15.907347202301025
2473,15.911623001098633
2474,15.920482635498047
2475,15.925113439559937
2476,15.931676149368286
2477,15.936727285385132
2478,15.941877841949463
2479,15.947926998138428
2480,15.954531908035278
2481,15.961631298065186
2482,15.968138933181763
2483,15.975383281707764
2484,15.981976509094238
2485,15.985970973968506
2486,15.992060422897339
2487,15.997190713882446
2488,16.003605127334595
2489,16.00918459892273
2490,16.015371561050415
2491,16.020596027374268
2492,16.029629468917847
2493,16.037195920944214
2494,16.04330587387085
2495,16.051010608673096
2496,16.05698299407959
2497,16.06440496444702
2498,16.069546699523926
2499,16.080350637435913
2500,16.08956551551819
2501,16.09488558769226
2502,16.101839303970337
2503,16.107320308685303
2504,16.112456560134888
2505,16.118430376052856
2506,16.123641967773438
2507,16.12772560119629
2508,16.135151386260986
2509,16.14233660697937
2510,16.147717475891113
2511,16.153481245040894
2512,16.16057848930359
2513,16.1667640209198
2514,16.172417640686035
2515,16.179342031478882
2516,16.18446922302246
2517,16.188616037368774
2518,16.194186449050903
2519,16.199706077575684
2520,16.205540657043457
2521,16.21146512031555
2522,16.22043776512146
2523,16.225589752197266
2524,16.230422735214233
2525,16.236302137374878
2526,16.242239475250244
2527,16.248023509979248
2528,16.254631996154785
2529,16.260920524597168
2530,16.268705368041992
2531,16.276464700698853
2532,16.283695936203003
2533,16.28942584991455
2534,16.296146154403687
2535,16.30294942855835
2536,16.30926752090454
2537,16.316950798034668
2538,16.32212209701538
2539,16.32966685295105
2540,16.33687663078308
2541,16.343601942062378
2542,16.348836183547974
2543,16.353715181350708
2544,16.359257221221924
2545,16.36712670326233
2546,16.374088525772095
2547,16.38344120979309
2548,16.387836933135986
2549,16.392309427261353
2550,16.396509170532227
2551,16.401901483535767
2552,16.408732652664185
2553,16.417219161987305
2554,16.42324471473694
2555,16.428370475769043
2556,16.43669104576111
2557,16.44376564025879
2558,16.450287103652954
2559,16.45519495010376
2560,16.4608736038208
2561,16.466139554977417
2562,16.470791339874268
2563,16.47770643234253
2564,16.48204803466797
2565,16.48646855354309
2566,16.49394941329956
2567,16.502761363983154
2568,16.50927758216858
2569,16.513325452804565
2570,16.518872499465942
2571,16.52574133872986
2572,16.531354904174805
2573,16.53763484954834
2574,16.54171657562256
2575,16.545365810394287
2576,16.549893140792847
2577,16.559919118881226
2578,16.567009449005127
2579,16.57316565513611
2580,16.577870845794678
2581,16.58310627937317
2582,16.591066360473633
2583,16.596794605255127
2584,16.602981090545654
2585,16.60818362236023
2586,16.612892866134644
2587,16.618752241134644
2588,16.623810052871704
2589,16.629263401031494
2590,16.633822441101074
2591,16.64004921913147
2592,16.6484158039093
2593,16.652550220489502
2594,16.657671451568604
2595,16.66460132598877
2596,16.670933723449707
2597,16.677075386047363
2598,16.68127942085266
2599,16.685108184814453
2600,16.6925950050354
2601,16.698334217071533
2602,16.70445442199707
2603,16.7103431224823
2604,16.7154381275177
2605,16.72365427017212
2606,16.73060154914856
2607,16.737499952316284
2608,16.743707418441772
2609,16.748996019363403
2610,16.753906726837158
2611,16.760360956192017
2612,16.765756368637085
2613,16.771165370941162
2614,16.77721905708313
2615,16.783554792404175
2616,16.790807485580444
2617,16.795867919921875
2618,16.80407977104187
2619,16.811365127563477
2620,16.81860041618347
2621,16.823119163513184
2622,16.82958722114563
2623,16.836982488632202
2624,16.841636180877686
2625,16.847506761550903
2626,16.855486631393433
2627,16.863702535629272
2628,16.870071411132812
2629,16.879010915756226
2630,16.884076833724976
2631,16.88886833190918
2632,16.895604610443115
2633,16.901095151901245
2634,16.908506393432617
2635,16.912936687469482
2636,16.9181125164032
2637,16.923133611679077
2638,16.9289333820343
2639,16.935752630233765
2640,16.942460298538208
2641,16.949387073516846
2642,16.95546531677246
2643,16.961003065109253
2644,16.968502521514893
2645,16.976534605026245
2646,16.983149528503418
2647,16.988502025604248
2648,16.994580268859863
2649,17.00006127357483
2650,17.005072832107544
2651,17.012383460998535
2652,17.016894102096558
2653,17.023229360580444
2654,17.02915906906128
2655,17.034672498703003
2656,17.041316986083984
2657,17.047807455062866
2658,17.053165197372437
2659,17.05824637413025
2660,17.06509304046631
2661,17.0716655254364
2662,17.07717275619507
2663,17.083577871322632
2664,17.08909821510315
2665,17.095097303390503
2666,17.10113763809204
2667,17.107946634292603
2668,17.113718509674072
2669,17.120163679122925
2670,17.12610387802124
2671,17.1334011554718
2672,17.137989044189453
2673,17.14324450492859
2674,17.148885250091553
2675,17.15597701072693
2676,17.162067413330078
2677,17.17073941230774
2678,17.17733144760132
2679,17.181122541427612
2680,17.188314199447632
2681,17.201375484466553
2682,17.208106756210327
2683,17.215354442596436
2684,17.22283101081848
2685,17.22752285003662
2686,17.231515645980835
2687,17.240484714508057
2688,17.24704360961914
2689,17.253621578216553
2690,17.260010957717896
2691,17.266918897628784
2692,17.27303194999695
2693,17.283486366271973
2694,17.29279661178589
2695,17.30011558532715
2696,17.306840419769287
2697,17.312498092651367
2698,17.31867527961731
2699,17.32514476776123
2700,17.334250688552856
2701,17.340121030807495
2702,17.343986988067627
2703,17.35025453567505
2704,17.35673499107361
2705,17.364396333694458
2706,17.370065212249756
2707,17.37567949295044
2708,17.38230800628662
2709,17.38657569885254
2710,17.4048969745636
2711,17.412975311279297
2712,17.418434143066406
2713,17.426055431365967
2714,17.431458711624146
2715,17.438215255737305
2716,17.44198966026306
2717,17.44721508026123
2718,17.45190715789795
2719,17.45726466178894
2720,17.462023496627808
2721,17.467464208602905
2722,17.473807096481323
2723,17.48139190673828
2724,17.484826803207397
2725,17.489067554473877
2726,17.49563503265381
2727,17.502883195877075
2728,17.511432647705078
2729,17.517520666122437
2730,17.525289058685303
2731,17.531519174575806
2732,17.538974285125732
2733,17.54340958595276
2734,17.54964303970337
2735,17.553349018096924
2736,17.5596706867218
2737,17.56493091583252
2738,17.570674896240234
2739,17.574305057525635
2740,17.579946994781494
2741,17.58825707435608
2742,17.593605995178223
2743,17.600773096084595
2744,17.60797381401062
2745,17.612481832504272
2746,17.61709761619568
2747,17.62182378768921
2748,17.62607216835022
2749,17.630163192749023
2750,17.63688826560974
2751,17.642693281173706
2752,17.651259899139404
2753,17.657317638397217
2754,17.665152072906494
2755,17.67020058631897
2756,17.676681756973267
2757,17.683918237686157
2758,17.68942427635193
2759,17.695555686950684
2760,17.699589014053345
2761,17.70354413986206
2762,17.708219528198242
2763,17.71509075164795
2764,17.72327971458435
2765,17.728046655654907
2766,17.732502222061157
2767,17.73660635948181
2768,17.7434139251709
2769,17.75078296661377
2770,17.756569385528564
2771,17.7636775970459
2772,17.77312159538269
2773,17.780566692352295
2774,17.785112142562866
2775,17.79139757156372
2776,17.796199798583984
2777,17.80503249168396
2778,17.814212560653687
2779,17.819385528564453
2780,17.82678985595703
2781,17.833378314971924
2782,17.83939003944397
2783,17.84779930114746
2784,17.853821277618408
2785,17.85979127883911
2786,17.86544108390808
2787,17.87226915359497
2788,17.87957191467285
2789,17.887105226516724
2790,17.894150495529175
2791,17.8987979888916
2792,17.906369924545288
2793,17.91369938850403
2794,17.92041325569153
2795,17.926041841506958
2796,17.929882287979126
2797,17.936267852783203
2798,17.94389581680298
2799,17.950152158737183
2800,17.95808982849121
2801,17.965754985809326
2802,17.973079919815063
2803,17.97909426689148
2804,17.98535656929016
2805,17.99030327796936
2806,17.997522115707397
2807,18.00540041923523
2808,18.01263403892517
2809,18.019017457962036
2810,18.027315139770508
2811,18.032026767730713
2812,18.037326097488403
2813,18.041499853134155
2814,18.0474534034729
2815,18.052159309387207
2816,18.060911417007446
2817,18.066713094711304
2818,18.070780992507935
2819,18.076152086257935
2820,18.081490516662598
2821,18.087857246398926
2822,18.093994140625
2823,18.099262237548828
2824,18.103219985961914
2825,18.10951805114746
2826,18.114967584609985
2827,18.122453927993774
2828,18.12936019897461
2829,18.137171983718872
2830,18.14225435256958
2831,18.14806318283081
2832,18.155030965805054
2833,18.161949396133423
2834,18.168744325637817
2835,18.176517009735107
2836,18.180567026138306
2837,18.185080528259277
2838,18.18973135948181
2839,18.19726014137268
2840,18.202112674713135
2841,18.20663285255432
2842,18.211775302886963
2843,18.21736168861389
2844,18.221190929412842
2845,18.2268648147583
2846,18.231836795806885
2847,18.243234634399414
2848,18.248032569885254
2849,18.252338409423828
2850,18.259422063827515
2851,18.26372504234314
2852,18.273008108139038
2853,18.28423261642456
2854,18.289220094680786
2855,18.295734167099
2856,18.30347442626953
2857,18.3087375164032
2858,18.31275773048401
2859,18.318970441818237
2860,18.32414722442627
2861,18.330539226531982
2862,18.338212966918945
2863,18.342670440673828
2864,18.34806227684021
2865,18.3561053276062
2866,18.36068034172058
2867,18.367303133010864
2868,18.373340845108032
2869,18.378434658050537
2870,18.384080410003662
2871,18.391493320465088
2872,18.40053963661194
2873,18.40597414970398
2874,18.412165641784668
2875,18.418070316314697
2876,18.426040649414062
2877,18.430563926696777
2878,18.436217546463013
2879,18.44224762916565
2880,18.449615716934204
2881,18.45389676094055
2882,18.45864462852478
2883,18.462881565093994
2884,18.46966528892517
2885,18.47496008872986
2886,18.482338666915894
2887,18.48921847343445
2888,18.49520516395569
2889,18.50066304206848
2890,18.50568199157715
2891,18.511985540390015
2892,18.518816232681274
2893,18.526791095733643
2894,18.532772541046143
2895,18.53756594657898
2896,18.54501247406006
2897,18.553099155426025
2898,18.558403968811035
2899,18.563304662704468
2900,18.570094108581543
2901,18.577747106552124
2902,18.584839582443237
2903,18.591717004776
2904,18.598066806793213
2905,18.602768421173096
2906,18.60843014717102
2907,18.615057945251465
2908,18.619688510894775
2909,18.623755931854248
2910,18.63036298751831
2911,18.634576559066772
2912,18.640271186828613
2913,18.65045475959778
2914,18.654670476913452
2915,18.66050934791565
2916,18.66672372817993
2917,18.67611074447632
2918,18.68230128288269
2919,18.689871072769165
2920,18.693955659866333
2921,18.701745748519897
2922,18.707642793655396
2923,18.713571071624756
2924,18.718209266662598
2925,18.72450304031372
2926,18.73085379600525
2927,18.737823486328125
2928,18.742741107940674
2929,18.74698305130005
2930,18.753509044647217
2931,18.76003122329712
2932,18.766575813293457
2933,18.772315740585327
2934,18.776711225509644
2935,18.7808837890625
2936,18.78796672821045
2937,18.79371404647827
2938,18.801502466201782
2939,18.808413982391357
2940,18.81344246864319
2941,18.82077193260193
2942,18.82480239868164
2943,18.833725929260254
2944,18.839161157608032
2945,18.848665237426758
2946,18.8537757396698
2947,18.861122369766235
2948,18.868958473205566
2949,18.8742892742157
2950,18.87936806678772
2951,18.884726524353027
2952,18.89086604118347
2953,18.8972430229187
2954,18.906340837478638
2955,18.915883541107178
2956,18.92128014564514
2957,18.92937207221985
2958,18.936668395996094
2959,18.941248178482056
2960,18.949486255645752
2961,18.95580291748047
2962,18.96152925491333
2963,18.966161966323853
2964,18.971638441085815
2965,18.977020740509033
2966,18.981176376342773
2967,18.98656916618347
2968,18.991129636764526
2969,18.995012760162354
2970,19.00144076347351
2971,19.00673484802246
2972,19.011389017105103
2973,19.01783275604248
2974,19.02473473548889
2975,19.029516220092773
2976,19.03553795814514
2977,19.042958736419678
2978,19.04740023612976
2979,19.054377555847168
2980,19.05866503715515
2981,19.063661336898804
2982,19.067657947540283
2983,19.072070360183716
2984,19.07617950439453
2985,19.080693006515503
2986,19.086328268051147
2987,19.090391397476196
2988,19.095381259918213
2989,19.106256008148193
2990,19.112674951553345
2991,19.119083881378174
2992,19.12367606163025
2993,19.1285240650177
2994,19.135136604309082
2995,19.14190411567688
2996,19.148496627807617
2997,19.156643629074097
2998,19.16008687019348
2999,19.168164253234863
3000,19.17357850074768
3001,19.18135094642639
3002,19.188430786132812
3003,19.192646741867065
3004,19.199860095977783
3005,19.20542883872986
3006,19.214181661605835
3007,19.22014856338501
3008,19.225799560546875
3009,19.23325538635254
3010,19.238088846206665
3011,19.24594783782959
3012,19.251240253448486
3013,19.257054805755615
3014,19.26439642906189
3015,19.268935441970825
3016,19.27408266067505
3017,19.278926849365234
3018,19.28444814682007
3019,19.288832426071167
3020,19.293797492980957
3021,19.29783272743225
3022,19.30810260772705
3023,19.3132963180542
3024,19.318153142929077
3025,19.3224093914032
3026,19.333412647247314
3027,19.337312936782837
3028,19.345986366271973
3029,19.352436304092407
3030,19.35718607902527
3031,19.36498761177063
3032,19.371634244918823
3033,19.37791419029236
3034,19.38440179824829
3035,19.38833975791931
3036,19.3970890045166
3037,19.40244174003601
3038,19.40734601020813
3039,19.41475248336792
3040,19.419139862060547
3041,19.425475120544434
3042,19.43167495727539
3043,19.43797278404236
3044,19.445203065872192
3045,19.449922800064087
3046,19.45716667175293
3047,19.463091611862183
3048,19.46805214881897
3049,19.473838329315186
3050,19.47719955444336
3051,19.4832866191864
3052,19.488525867462158
3053,19.493207216262817
3054,19.496824979782104
3055,19.502650022506714
3056,19.508368492126465
3057,19.515235662460327
3058,19.519245147705078
3059,19.524627208709717
3060,19.531813144683838
3061,19.53664469718933
3062,19.545979261398315
3063,19.553781270980835
3064,19.56089735031128
3065,19.56793212890625
3066,19.575130224227905
3067,19.581737518310547
3068,19.590461015701294
3069,19.595301389694214
3070,19.600516319274902
3071,19.60654878616333
3072,19.620323419570923
3073,19.626444578170776
3074,19.630587577819824
3075,19.63590145111084
3076,19.64319372177124
3077,19.649163961410522
3078,19.655540227890015
3079,19.660181999206543
3080,19.666822910308838
3081,19.67240858078003
3082,19.6817467212677
3083,19.689756870269775
3084,19.695846557617188
3085,19.70057964324951
3086,19.704771280288696
3087,19.71022605895996
3088,19.717193365097046
3089,19.722256422042847
3090,19.7277889251709
3091,19.73594880104065
3092,19.744866371154785
3093,19.75046420097351
3094,19.766524076461792
3095,19.77480697631836
3096,19.78106117248535
3097,19.786393880844116
3098,19.792624950408936
3099,19.798243284225464
3100,19.803263187408447
3101,19.80770206451416
3102,19.815451860427856
3103,19.82274866104126
3104,19.82902979850769
3105,19.8336923122406
3106,19.84033513069153
3107,19.844246864318848
3108,19.851449966430664
3109,19.859643936157227
3110,19.864222526550293
3111,19.8716402053833
3112,19.878908395767212
3113,19.883904457092285
3114,19.88978600502014
3115,19.898679733276367
3116,19.907103538513184
3117,19.914342880249023
3118,19.9212486743927
3119,19.92719578742981
3120,19.9337797164917
3121,19.940237045288086
3122,19.944274425506592
3123,19.949855089187622
3124,19.955809831619263
3125,19.961832761764526
3126,19.965543746948242
3127,19.97369933128357
3128,19.97922158241272
3129,19.983073949813843
3130,19.988850831985474
3131,19.99586820602417
3132,20.000557899475098
3133,20.006940364837646
3134,20.013590335845947
3135,20.02152156829834
3136,20.025920152664185
3137,20.030359745025635
3138,20.035921573638916
3139,20.04278039932251
3140,20.051153421401978
3141,20.061070919036865
3142,20.06459617614746
3143,20.069640398025513
3144,20.074568271636963
3145,20.079235076904297
3146,20.08545446395874
3147,20.092912673950195
3148,20.09950017929077
3149,20.10541296005249
3150,20.11005687713623
3151,20.116252183914185
3152,20.124443769454956
3153,20.128530740737915
3154,20.138580322265625
3155,20.14455509185791
3156,20.149652242660522
3157,20.154366493225098
3158,20.16067600250244
3159,20.165228128433228
3160,20.1716525554657
3161,20.176534414291382
3162,20.183006525039673
3163,20.18956971168518
3164,20.197092056274414
3165,20.20253324508667
3166,20.209552526474
3167,20.215463876724243
3168,20.223021745681763
3169,20.23342275619507
3170,20.241442680358887
3171,20.246231079101562
3172,20.25490117073059
3173,20.260371685028076
3174,20.267138481140137
3175,20.271564483642578
3176,20.277546644210815
3177,20.285478830337524
3178,20.290960550308228
3179,20.296982288360596
3180,20.304548025131226
3181,20.310168504714966
3182,20.315673351287842
3183,20.321902751922607
3184,20.327454566955566
3185,20.33272433280945
3186,20.337611436843872
3187,20.34324312210083
3188,20.349497318267822
3189,20.35611391067505
3190,20.363903522491455
3191,20.36920166015625
3192,20.377638339996338
3193,20.382174253463745
3194,20.389360666275024
3195,20.397838354110718
3196,20.402290105819702
3197,20.406320810317993
3198,20.41250705718994
3199,20.41844153404236
3200,20.424325466156006
3201,20.43074083328247
3202,20.438499212265015
3203,20.443270683288574
3204,20.447598457336426
3205,20.45276975631714
3206,20.460096836090088
3207,20.466543197631836
3208,20.474381685256958
3209,20.481209754943848
3210,20.486302852630615
3211,20.4929039478302
3212,20.498239517211914
3213,20.503417491912842
3214,20.510988473892212
3215,20.51861572265625
3216,20.529038906097412
3217,20.53424048423767
3218,20.538864135742188
3219,20.544573545455933
3220,20.549996614456177
3221,20.55507516860962
3222,20.563764333724976
3223,20.569711208343506
3224,20.576289653778076
3225,20.583074808120728
3226,20.590306043624878
3227,20.59582209587097
3228,20.600120782852173
3229,20.60436177253723
3230,20.611984252929688
3231,20.616922616958618
3232,20.62255358695984
3233,20.62700366973877
3234,20.63232660293579
3235,20.638156175613403
3236,20.64700484275818
3237,20.653632402420044
3238,20.659279346466064
3239,20.66446089744568
3240,20.67042303085327
3241,20.676038026809692
3242,20.68182945251465
3243,20.6886043548584
3244,20.693951845169067
3245,20.698336362838745
3246,20.702994346618652
3247,20.70911455154419
3248,20.71595335006714
3249,20.723005771636963
3250,20.727349042892456
3251,20.732975721359253
3252,20.737797498703003
3253,20.743102073669434
3254,20.749080657958984
3255,20.75666832923889
3256,20.762898921966553
3257,20.767733335494995
3258,20.772868871688843
3259,20.780874013900757
3260,20.786608695983887
3261,20.793205499649048
3262,20.79919409751892
3263,20.803284883499146
3264,20.80864977836609
3265,20.81337261199951
3266,20.819461584091187
3267,20.824970722198486
3268,20.829785346984863
3269,20.833868741989136
3270,20.84196925163269
3271,20.847299575805664
3272,20.852587699890137
3273,20.85762071609497
3274,20.86342215538025
3275,20.867908239364624
3276,20.87332558631897
3277,20.881169080734253
3278,20.88796591758728
3279,20.8919198513031
3280,20.899560689926147
3281,20.904331922531128
3282,20.90830683708191
3283,20.91360592842102
3284,20.917520761489868
3285,20.924052953720093
3286,20.929605960845947
3287,20.933875799179077
3288,20.94173288345337
3289,20.946547985076904
3290,20.95053195953369
3291,20.955057859420776
3292,20.960630416870117
3293,20.96583390235901
3294,20.970582485198975
3295,20.977303981781006
3296,20.984951734542847
3297,20.989535808563232
3298,20.996942043304443
3299,21.006532192230225
3300,21.011995553970337
3301,21.017383813858032
3302,21.023874044418335
3303,21.033795833587646
3304,21.03990936279297
3305,21.04583978652954
3306,21.051918745040894
3307,21.058348417282104
3308,21.06567931175232
3309,21.071580410003662
3310,21.07802152633667
3311,21.085018396377563
3312,21.089680671691895
3313,21.098894119262695
3314,21.10381293296814
3315,21.10853099822998
3316,21.11260676383972
3317,21.11770725250244
3318,21.123475313186646
3319,21.132861375808716
3320,21.137549877166748
3321,21.145472526550293
3322,21.149497270584106
3323,21.154054164886475
3324,21.16000771522522
3325,21.166048288345337
3326,21.170751094818115
3327,21.175541162490845
3328,21.183974266052246
3329,21.193320274353027
3330,21.200818300247192
3331,21.208796739578247
3332,21.21330499649048
3333,21.22064781188965
3334,21.22551941871643
3335,21.229739665985107
3336,21.234492301940918
3337,21.2427818775177
3338,21.248741388320923
3339,21.25303840637207
3340,21.259095430374146
3341,21.265151739120483
3342,21.269283056259155
3343,21.275187015533447
3344,21.28036665916443
3345,21.28596305847168
3346,21.29380202293396
3347,21.29951524734497
3348,21.30458354949951
3349,21.313565969467163
3350,21.320656776428223
3351,21.326599597930908
3352,21.33514642715454
3353,21.340498685836792
3354,21.34807515144348
3355,21.35435962677002
3356,21.359797716140747
3357,21.364986419677734
3358,21.370707750320435
3359,21.3759708404541
3360,21.38077425956726
3361,21.387934923171997
3362,21.39275312423706
3363,21.40033984184265
3364,21.40496063232422
3365,21.41097378730774
3366,21.416574716567993
3367,21.42269229888916
3368,21.430092811584473
3369,21.43568778038025
3370,21.4403133392334
3371,21.44897961616516
3372,21.45553183555603
3373,21.462215900421143
3374,21.470001220703125
3375,21.47513723373413
3376,21.483574628829956
3377,21.490039110183716
3378,21.495179653167725
3379,21.50216841697693
3380,21.50747299194336
3381,21.514105081558228
3382,21.519057512283325
3383,21.526917219161987
3384,21.53554058074951
3385,21.540924787521362
