,times__trf
34848,395.0364112854004
34849,395.0470275878906
34850,395.05774569511414
34851,395.06857562065125
34852,395.079416513443
34853,395.0910396575928
34854,395.1035375595093
34855,395.11459851264954
34856,395.1267590522766
34857,395.1374077796936
34858,395.1488745212555
34859,395.1601219177246
34860,395.17107939720154
34861,395.181090593338
34862,395.1914174556732
34863,395.2026262283325
34864,395.213800907135
34865,395.2247989177704
34866,395.2373962402344
34867,395.24897861480713
34868,395.25997281074524
34869,395.2716226577759
34870,395.2824909687042
34871,395.29404640197754
34872,395.3057496547699
34873,395.3174195289612
34874,395.3292467594147
34875,395.3405258655548
34876,395.3530526161194
34877,395.36413836479187
34878,395.37482357025146
34879,395.3859097957611
34880,395.397212266922
34881,395.40822982788086
34882,395.4190192222595
34883,395.42932868003845
34884,395.44147396087646
34885,395.4527118206024
34886,395.46486043930054
34887,395.4765031337738
34888,395.48721742630005
34889,395.4974491596222
34890,395.50852727890015
34891,395.5197629928589
34892,395.53171277046204
34893,395.5433840751648
34894,395.55459547042847
34895,395.5647089481354
34896,395.57529163360596
34897,395.58591294288635
34898,395.59690403938293
34899,395.6086504459381
34900,395.62043476104736
34901,395.6318757534027
34902,395.6419630050659
34903,395.6525936126709
34904,395.6644036769867
34905,395.6747899055481
34906,395.6853070259094
34907,395.6967840194702
34908,395.7071454524994
34909,395.71832036972046
34910,395.7291820049286
34911,395.740109205246
34912,395.7519705295563
34913,395.76283740997314
34914,395.7740979194641
34915,395.78538703918457
34916,395.79562044143677
34917,395.80595898628235
34918,395.816367149353
34919,395.8280165195465
34920,395.83941435813904
34921,395.8508071899414
34922,395.8617079257965
34923,395.8720359802246
34924,395.8840112686157
34925,395.8957483768463
34926,395.9061508178711
34927,395.91692328453064
34928,395.92762446403503
34929,395.9398567676544
34930,395.9516324996948
34931,395.963613986969
34932,395.974484205246
34933,395.9865882396698
34934,395.99861240386963
34935,396.00987458229065
34936,396.0202679634094
34937,396.0306816101074
34938,396.043417930603
34939,396.0544536113739
34940,396.0654125213623
34941,396.07626938819885
34942,396.0873079299927
34943,396.0982434749603
34944,396.1092116832733
34945,396.1200342178345
34946,396.1311104297638
34947,396.1418459415436
34948,396.1524155139923
34949,396.1630036830902
34950,396.174352645874
34951,396.1858150959015
34952,396.1965124607086
34953,396.2082214355469
34954,396.2187387943268
34955,396.22960329055786
34956,396.2407705783844
34957,396.2516145706177
34958,396.261887550354
34959,396.27281641960144
34960,396.2839937210083
34961,396.29602217674255
34962,396.3078360557556
34963,396.31852293014526
34964,396.33010840415955
34965,396.34092950820923
34966,396.3516294956207
34967,396.3623933792114
34968,396.37259316444397
34969,396.383323431015
34970,396.3943178653717
34971,396.40562653541565
34972,396.4162530899048
34973,396.42728996276855
34974,396.4384446144104
34975,396.44928455352783
34976,396.45980286598206
34977,396.4700400829315
34978,396.4809753894806
34979,396.49187779426575
34980,396.50303649902344
34981,396.5151312351227
34982,396.5262053012848
34983,396.5381245613098
34984,396.5485346317291
34985,396.5601155757904
34986,396.57150173187256
34987,396.5824661254883
34988,396.59394574165344
34989,396.6043462753296
34990,396.615962266922
34991,396.62670826911926
34992,396.6378405094147
34993,396.6491720676422
34994,396.6611297130585
34995,396.6719663143158
34996,396.6822085380554
34997,396.6932108402252
34998,396.70478892326355
34999,396.71645879745483
35000,396.7285706996918
35001,396.7401156425476
35002,396.7508306503296
35003,396.76187109947205
35004,396.772891998291
35005,396.78476333618164
35006,396.7952780723572
35007,396.80543875694275
35008,396.8169775009155
35009,396.8285868167877
35010,396.8401777744293
35011,396.85113286972046
35012,396.86262106895447
35013,396.87374544143677
35014,396.8841218948364
35015,396.8945777416229
35016,396.906213760376
35017,396.91646671295166
35018,396.9282319545746
35019,396.93881034851074
35020,396.94972562789917
35021,396.9599115848541
35022,396.9712769985199
35023,396.9839098453522
35024,396.9958140850067
35025,397.00753355026245
35026,397.01831793785095
35027,397.02902698516846
35028,397.0391490459442
35029,397.0507335662842
35030,397.06193017959595
35031,397.0728237628937
35032,397.0837414264679
35033,397.0945086479187
35034,397.1046676635742
35035,397.11587715148926
35036,397.1272442340851
35037,397.1389162540436
35038,397.15045166015625
35039,397.161150932312
35040,397.1719789505005
35041,397.1829855442047
35042,397.19410514831543
35043,397.20566511154175
35044,397.2163016796112
35045,397.227490901947
35046,397.23832297325134
35047,397.2489080429077
35048,397.26051235198975
35049,397.2717409133911
35050,397.28388357162476
35051,397.29502749443054
35052,397.30530071258545
35053,397.3165912628174
35054,397.3277633190155
35055,397.3406901359558
35056,397.3515696525574
35057,397.36240553855896
35058,397.3745560646057
35059,397.3861267566681
35060,397.3967673778534
35061,397.4081563949585
35062,397.4197962284088
35063,397.4306263923645
35064,397.4416723251343
35065,397.4533967971802
35066,397.46401286125183
35067,397.4757921695709
35068,397.48623514175415
35069,397.496954202652
35070,397.50732946395874
35071,397.51816034317017
35072,397.52827548980713
35073,397.53910517692566
35074,397.54947209358215
35075,397.56033158302307
35076,397.5711886882782
35077,397.58284425735474
35078,397.59331488609314
35079,397.6047739982605
35080,397.61562037467957
35081,397.6268892288208
35082,397.6377143859863
35083,397.65078496932983
35084,397.6612215042114
35085,397.67242455482483
35086,397.683824300766
35087,397.69443917274475
35088,397.70573234558105
35089,397.7165081501007
35090,397.7277548313141
35091,397.7393047809601
35092,397.75014781951904
35093,397.7610516548157
35094,397.77272033691406
35095,397.7837772369385
35096,397.79429841041565
35097,397.80609250068665
35098,397.81761932373047
35099,397.82860589027405
35100,397.83904790878296
35101,397.85043716430664
35102,397.8607771396637
35103,397.87301778793335
35104,397.8848702907562
35105,397.89620876312256
35106,397.90690875053406
35107,397.9172339439392
35108,397.92887592315674
35109,397.93959975242615
35110,397.9498405456543
35111,397.9612021446228
35112,397.9728536605835
35113,397.9833359718323
35114,397.9945709705353
35115,398.0056324005127
35116,398.0173189640045
35117,398.028573513031
35118,398.0404462814331
35119,398.0514225959778
35120,398.06249594688416
35121,398.07403349876404
35122,398.08566975593567
35123,398.0967118740082
35124,398.1076786518097
35125,398.118488073349
35126,398.12945532798767
35127,398.1412854194641
35128,398.1536657810211
35129,398.164671421051
35130,398.1755630970001
35131,398.1865830421448
35132,398.1974799633026
35133,398.2098593711853
35134,398.2208423614502
35135,398.2312099933624
35136,398.2433018684387
35137,398.2557394504547
35138,398.2667808532715
35139,398.2778105735779
35140,398.2891376018524
35141,398.2994797229767
35142,398.31041288375854
35143,398.32176089286804
35144,398.3332688808441
35145,398.34446001052856
35146,398.35581374168396
35147,398.36647868156433
35148,398.3774380683899
35149,398.3875072002411
35150,398.39802503585815
35151,398.40863943099976
35152,398.419801235199
35153,398.4318518638611
35154,398.44270849227905
35155,398.45439076423645
35156,398.46583461761475
35157,398.47603154182434
35158,398.48716378211975
35159,398.49840116500854
35160,398.5098948478699
35161,398.52045917510986
35162,398.5322711467743
35163,398.54367089271545
35164,398.55581641197205
35165,398.56620597839355
35166,398.5772080421448
35167,398.58840131759644
35168,398.5990619659424
35169,398.6108899116516
35170,398.6217563152313
35171,398.6324682235718
35172,398.6434519290924
35173,398.6543827056885
35174,398.66565680503845
35175,398.6774401664734
35176,398.6894760131836
35177,398.7001006603241
35178,398.71119475364685
35179,398.72211360931396
35180,398.73337507247925
35181,398.7439851760864
35182,398.755628824234
35183,398.7663104534149
35184,398.77674674987793
35185,398.7872836589813
35186,398.7990257740021
35187,398.8101689815521
35188,398.8218128681183
35189,398.8327853679657
35190,398.8450446128845
35191,398.85629296302795
35192,398.8683190345764
35193,398.8793387413025
35194,398.8899962902069
35195,398.90125846862793
35196,398.9125099182129
35197,398.9233510494232
35198,398.9343945980072
35199,398.94619822502136
35200,398.9570679664612
35201,398.9670579433441
35202,398.9772548675537
35203,398.9888722896576
35204,399.0005695819855
35205,399.01177048683167
35206,399.02275800704956
35207,399.0340840816498
35208,399.04565048217773
35209,399.0557494163513
35210,399.06653785705566
35211,399.07727241516113
35212,399.0889003276825
35213,399.1001088619232
35214,399.1116075515747
35215,399.1229043006897
35216,399.1333792209625
35217,399.14410305023193
