,times__sm
35216,191.18051671981812
35217,191.18510961532593
35218,191.192063331604
35219,191.19672226905823
35220,191.20095205307007
35221,191.20869731903076
35222,191.2145276069641
35223,191.219792842865
35224,191.22564005851746
35225,191.23045563697815
35226,191.23494577407837
35227,191.23937964439392
35228,191.2474799156189
35229,191.25442671775818
35230,191.25919437408447
35231,191.2643039226532
35232,191.2673225402832
35233,191.27294969558716
35234,191.27905750274658
35235,191.2853672504425
35236,191.29175400733948
35237,191.29594731330872
35238,191.3003613948822
35239,191.30530095100403
35240,191.31336760520935
35241,191.3192548751831
35242,191.32410836219788
35243,191.32836771011353
35244,191.3338589668274
35245,191.3383309841156
35246,191.34203052520752
35247,191.3467719554901
35248,191.3503773212433
35249,191.35374975204468
35250,191.3582365512848
35251,191.36272549629211
35252,191.36797952651978
35253,191.37331342697144
35254,191.3802878856659
35255,191.38895106315613
35256,191.39367961883545
35257,191.39826083183289
35258,191.40246677398682
35259,191.40763568878174
35260,191.41298937797546
35261,191.41880297660828
35262,191.42351961135864
35263,191.4299557209015
35264,191.4346330165863
35265,191.43810176849365
35266,191.44549250602722
35267,191.4524462223053
35268,191.4565236568451
35269,191.46451091766357
35270,191.4703152179718
35271,191.47445344924927
35272,191.48173213005066
35273,191.48785829544067
35274,191.49259638786316
35275,191.49625420570374
35276,191.50115036964417
35277,191.5058994293213
35278,191.5119230747223
35279,191.51746201515198
35280,191.52109169960022
35281,191.52584266662598
35282,191.5292887687683
35283,191.53366589546204
35284,191.5390191078186
35285,191.54389452934265
35286,191.55040907859802
35287,191.55499482154846
35288,191.5615749359131
35289,191.56700658798218
35290,191.57105541229248
35291,191.5755021572113
35292,191.58158159255981
35293,191.58576917648315
35294,191.5906276702881
35295,191.59636116027832
35296,191.60468816757202
35297,191.61053371429443
35298,191.61710810661316
35299,191.6217279434204
35300,191.62644410133362
35301,191.63269114494324
35302,191.63836312294006
35303,191.64489221572876
35304,191.65022468566895
35305,191.65637683868408
35306,191.66040420532227
35307,191.66754341125488
35308,191.67143440246582
35309,191.67964386940002
35310,191.68680882453918
35311,191.69301414489746
35312,191.69898223876953
35313,191.703284740448
35314,191.7094762325287
35315,191.71420407295227
35316,191.71948194503784
35317,191.72517228126526
35318,191.7294623851776
35319,191.73679065704346
35320,191.7419514656067
35321,191.7470338344574
35322,191.7534351348877
35323,191.75846815109253
35324,191.76180386543274
35325,191.76764702796936
35326,191.7719476222992
35327,191.77708911895752
35328,191.78181290626526
35329,191.7871823310852
35330,191.79391503334045
35331,191.79964876174927
35332,191.8038191795349
35333,191.80972123146057
35334,191.81425213813782
35335,191.81794595718384
35336,191.82539582252502
35337,191.8297564983368
35338,191.834490776062
35339,191.83861184120178
35340,191.84310293197632
35341,191.8466260433197
35342,191.8546106815338
35343,191.85923027992249
35344,191.8632423877716
35345,191.86882948875427
35346,191.87526941299438
35347,191.8858938217163
35348,191.8929705619812
35349,191.8966019153595
35350,191.90191268920898
35351,191.90498685836792
35352,191.90994095802307
35353,191.91700839996338
35354,191.92445135116577
35355,191.92872524261475
35356,191.93650031089783
35357,191.9406349658966
35358,191.9464521408081
35359,191.9517424106598
35360,191.95879197120667
35361,191.96335291862488
35362,191.96792340278625
35363,191.9721806049347
35364,191.97632312774658
35365,191.98319101333618
35366,191.98824286460876
35367,191.99431705474854
35368,191.99964332580566
35369,192.00484943389893
35370,192.0139880180359
35371,192.0204725265503
35372,192.0263168811798
35373,192.0300076007843
35374,192.03359508514404
35375,192.04052329063416
35376,192.04449486732483
35377,192.05018019676208
35378,192.05473494529724
35379,192.0589792728424
35380,192.0620551109314
35381,192.06607747077942
35382,192.0710825920105
35383,192.07625532150269
35384,192.08147382736206
35385,192.08501768112183
35386,192.08960247039795
35387,192.094566822052
35388,192.09968614578247
35389,192.10446453094482
35390,192.10897970199585
35391,192.1137547492981
35392,192.11731839179993
35393,192.1220076084137
35394,192.12635350227356
35395,192.13018894195557
35396,192.13407707214355
35397,192.13907885551453
35398,192.14493370056152
35399,192.14962553977966
35400,192.15399312973022
35401,192.1588807106018
35402,192.16336393356323
35403,192.16835236549377
35404,192.17306327819824
35405,192.1780707836151
35406,192.1849398612976
35407,192.18931198120117
35408,192.19456505775452
35409,192.20311403274536
35410,192.2074019908905
35411,192.21436762809753
35412,192.2182936668396
35413,192.22368216514587
35414,192.2283136844635
35415,192.2331621646881
35416,192.23887300491333
35417,192.24360704421997
35418,192.24891448020935
35419,192.25314354896545
35420,192.2594554424286
35421,192.2635941505432
35422,192.2690191268921
35423,192.27492952346802
35424,192.28122901916504
35425,192.28649020195007
35426,192.29208850860596
35427,192.2970368862152
35428,192.30158805847168
35429,192.30547976493835
35430,192.31025052070618
35431,192.31624364852905
35432,192.3229787349701
35433,192.32665729522705
35434,192.33331871032715
35435,192.3403069972992
35436,192.34358072280884
35437,192.34897208213806
35438,192.35355162620544
35439,192.359637260437
35440,192.36603426933289
35441,192.37021899223328
35442,192.375159740448
35443,192.38208413124084
35444,192.38691997528076
35445,192.39208340644836
35446,192.3965265750885
35447,192.4010980129242
35448,192.40694284439087
35449,192.41082954406738
35450,192.41830372810364
35451,192.42290425300598
35452,192.42697525024414
35453,192.43063521385193
35454,192.43564462661743
35455,192.44314432144165
35456,192.44687366485596
35457,192.45271229743958
35458,192.459810256958
35459,192.465886592865
35460,192.47088074684143
35461,192.47872066497803
35462,192.48353576660156
35463,192.48820066452026
35464,192.49341487884521
35465,192.49782299995422
35466,192.5023488998413
35467,192.50633645057678
35468,192.51199889183044
35469,192.51730680465698
35470,192.52358603477478
35471,192.5318567752838
35472,192.53631114959717
35473,192.54233598709106
35474,192.54724144935608
35475,192.55096745491028
35476,192.55452609062195
35477,192.56046104431152
35478,192.5645923614502
35479,192.56963062286377
35480,192.57354402542114
35481,192.57994508743286
35482,192.58481216430664
35483,192.58860230445862
35484,192.59358954429626
35485,192.59997510910034
35486,192.60355734825134
35487,192.60760831832886
35488,192.61266613006592
35489,192.61876368522644
35490,192.62400364875793
35491,192.6290090084076
35492,192.63551688194275
35493,192.6400604248047
35494,192.6463062763214
35495,192.65126371383667
35496,192.65487813949585
35497,192.65838313102722
35498,192.66272068023682
35499,192.6676905155182
35500,192.67181777954102
35501,192.67851543426514
35502,192.6844117641449
35503,192.6887228488922
35504,192.69224762916565
35505,192.6971092224121
35506,192.70345401763916
35507,192.7111451625824
35508,192.7151141166687
35509,192.72027111053467
35510,192.72595930099487
35511,192.73153138160706
35512,192.73579239845276
35513,192.74171471595764
35514,192.75037026405334
35515,192.7577621936798
35516,192.76368808746338
35517,192.76788902282715
35518,192.773588180542
35519,192.77955627441406
35520,192.78457736968994
35521,192.79043626785278
35522,192.79952478408813
35523,192.8048255443573
35524,192.81062746047974
35525,192.81650733947754
35526,192.82293009757996
35527,192.8276436328888
35528,192.83390188217163
35529,192.83815121650696
35530,192.8439359664917
35531,192.8490343093872
35532,192.85458278656006
35533,192.86216855049133
35534,192.86724162101746
35535,192.87297940254211
35536,192.87830519676208
35537,192.88423609733582
35538,192.89036345481873
35539,192.8951587677002
35540,192.90161323547363
35541,192.90634679794312
35542,192.91267681121826
35543,192.91641116142273
35544,192.9243233203888
35545,192.930034160614
35546,192.93415451049805
35547,192.94034099578857
35548,192.94532799720764
35549,192.95128965377808
35550,192.9578561782837
35551,192.96373414993286
35552,192.97086381912231
35553,192.97572469711304
35554,192.98709797859192
35555,192.99307799339294
35556,193.00238490104675
35557,193.0095295906067
35558,193.0140037536621
35559,193.01991033554077
35560,193.02610111236572
35561,193.03081512451172
35562,193.03736209869385
35563,193.04269790649414
35564,193.04740500450134
35565,193.05415654182434
35566,193.05948042869568
35567,193.06487131118774
35568,193.07006692886353
35569,193.0756266117096
35570,193.08151030540466
35571,193.0857105255127
35572,193.09265875816345
35573,193.09758758544922
35574,193.10371446609497
35575,193.10839819908142
35576,193.11416625976562
35577,193.1192193031311
35578,193.12276601791382
35579,193.1301350593567
35580,193.13689041137695
35581,193.1439459323883
35582,193.14843916893005
35583,193.15276885032654
35584,193.1574628353119
35585,193.1612205505371
35586,193.1670982837677
35587,193.17213940620422
35588,193.17707872390747
35589,193.1828978061676
35590,193.18777465820312
35591,193.19198346138
35592,193.19567728042603
35593,193.20097851753235
35594,193.2062258720398
35595,193.21027421951294
35596,193.21452283859253
35597,193.22191834449768
35598,193.2274990081787
35599,193.23155450820923
35600,193.2364468574524
35601,193.2422342300415
35602,193.24791049957275
35603,193.2529559135437
35604,193.2571189403534
35605,193.26073360443115
35606,193.26759958267212
35607,193.27234387397766
35608,193.27923727035522
35609,193.28402543067932
35610,193.2882091999054
35611,193.29299974441528
35612,193.29781794548035
35613,193.30428075790405
35614,193.30998539924622
35615,193.31644296646118
35616,193.32082438468933
35617,193.32762956619263
35618,193.3329827785492
35619,193.34021258354187
35620,193.3453242778778
35621,193.34967947006226
35622,193.3553488254547
35623,193.35905480384827
35624,193.36391258239746
35625,193.3679268360138
35626,193.37253642082214
35627,193.37680888175964
35628,193.38197779655457
35629,193.3880422115326
35630,193.39498353004456
35631,193.39950323104858
35632,193.4039318561554
35633,193.40811204910278
35634,193.41227650642395
35635,193.41880106925964
35636,193.42546463012695
35637,193.43083834648132
35638,193.43700289726257
35639,193.44184374809265
35640,193.4463586807251
35641,193.45280075073242
35642,193.4574248790741
35643,193.461838722229
35644,193.46981763839722
35645,193.47393941879272
35646,193.48101234436035
35647,193.48488569259644
35648,193.49269819259644
35649,193.4973862171173
35650,193.50266861915588
35651,193.50746893882751
35652,193.51160311698914
35653,193.51615262031555
35654,193.5241198539734
35655,193.52997279167175
35656,193.5350320339203
35657,193.5392565727234
35658,193.54272842407227
35659,193.54825091362
35660,193.55352544784546
35661,193.5589873790741
35662,193.56424283981323
35663,193.57012128829956
35664,193.57381558418274
35665,193.57842755317688
35666,193.58377814292908
35667,193.5883800983429
35668,193.59394216537476
35669,193.59925651550293
35670,193.60368514060974
35671,193.60862493515015
35672,193.61456084251404
35673,193.6182358264923
35674,193.62238001823425
35675,193.62752604484558
35676,193.6323642730713
35677,193.63927841186523
35678,193.64614176750183
35679,193.65263986587524
35680,193.6566231250763
35681,193.66220092773438
35682,193.6675386428833
35683,193.67144107818604
35684,193.67643237113953
35685,193.68283605575562
35686,193.68770813941956
35687,193.69234466552734
35688,193.69618940353394
35689,193.70255494117737
35690,193.7073051929474
35691,193.71523714065552
35692,193.7193500995636
35693,193.72528529167175
35694,193.73127126693726
35695,193.7372329235077
35696,193.7418839931488
35697,193.7482340335846
35698,193.75461721420288
35699,193.7593972682953
35700,193.76327180862427
35701,193.76688075065613
35702,193.77202987670898
35703,193.77701997756958
35704,193.78336191177368
35705,193.79391050338745
35706,193.79926824569702
35707,193.80697679519653
35708,193.81117177009583
35709,193.81584858894348
35710,193.82333779335022
35711,193.83035135269165
35712,193.83453345298767
35713,193.84238648414612
35714,193.84725880622864
35715,193.85455083847046
35716,193.85792136192322
35717,193.8614947795868
35718,193.8679428100586
35719,193.87268352508545
35720,193.87793684005737
35721,193.88311576843262
35722,193.88846468925476
35723,193.89423751831055
35724,193.89928793907166
35725,193.905668258667
35726,193.9101917743683
35727,193.91599988937378
35728,193.92202425003052
35729,193.9260597229004
35730,193.9305362701416
35731,193.93469095230103
35732,193.9397096633911
35733,193.94614720344543
35734,193.95112800598145
35735,193.9566035270691
35736,193.96207571029663
35737,193.96738719940186
35738,193.97089552879333
35739,193.97584891319275
35740,193.98027229309082
35741,193.98340773582458
35742,193.9880211353302
35743,193.99276089668274
35744,193.99923753738403
35745,194.00299763679504
35746,194.00751161575317
35747,194.01456928253174
35748,194.01953125
35749,194.02609372138977
35750,194.02976775169373
35751,194.034006357193
35752,194.03868556022644
35753,194.04303121566772
35754,194.04663157463074
35755,194.05229949951172
35756,194.0565891265869
35757,194.0617253780365
35758,194.0663571357727
35759,194.0724151134491
35760,194.07636308670044
35761,194.08112740516663
35762,194.08790040016174
35763,194.09312438964844
35764,194.10136032104492
35765,194.10498428344727
35766,194.1095130443573
35767,194.11367416381836
35768,194.11766815185547
35769,194.12350296974182
35770,194.12798428535461
35771,194.13314199447632
35772,194.13926196098328
35773,194.1448528766632
35774,194.14938879013062
35775,194.15538144111633
35776,194.1604859828949
35777,194.16525983810425
35778,194.17089176177979
35779,194.1777777671814
35780,194.18479776382446
35781,194.19074702262878
35782,194.1979157924652
35783,194.2014467716217
35784,194.20784521102905
35785,194.2136685848236
35786,194.22078251838684
35787,194.22524785995483
35788,194.23136496543884
35789,194.2371895313263
35790,194.24221110343933
35791,194.24648213386536
35792,194.25233125686646
35793,194.25800967216492
35794,194.2629382610321
35795,194.2695553302765
35796,194.28251266479492
35797,194.28738832473755
35798,194.29419422149658
35799,194.2979474067688
35800,194.30253100395203
35801,194.30557131767273
35802,194.3092041015625
35803,194.313410282135
35804,194.3208520412445
35805,194.32667326927185
35806,194.33020687103271
35807,194.33620238304138
35808,194.34172940254211
35809,194.34705996513367
35810,194.35177874565125
35811,194.35805487632751
35812,194.36348032951355
35813,194.36843061447144
35814,194.37543988227844
35815,194.38101959228516
35816,194.38618755340576
35817,194.39085793495178
35818,194.39604830741882
35819,194.40284180641174
35820,194.4101378917694
35821,194.41549634933472
35822,194.42146563529968
35823,194.4263014793396
35824,194.43032479286194
35825,194.4379382133484
35826,194.44382238388062
35827,194.4496567249298
35828,194.45520663261414
35829,194.45988821983337
35830,194.46351528167725
35831,194.47101640701294
35832,194.48410320281982
35833,194.48837661743164
35834,194.4930763244629
35835,194.4982283115387
35836,194.50344705581665
35837,194.50772738456726
35838,194.51181817054749
35839,194.51593351364136
35840,194.52140498161316
35841,194.52654337882996
35842,194.53181099891663
35843,194.53818893432617
35844,194.54190158843994
35845,194.54633450508118
35846,194.5515649318695
35847,194.5552830696106
35848,194.55946969985962
35849,194.56442713737488
35850,194.56941533088684
35851,194.57637810707092
35852,194.58239102363586
35853,194.5887486934662
35854,194.59501719474792
35855,194.59953927993774
35856,194.6047101020813
35857,194.6091330051422
35858,194.61487364768982
35859,194.6222949028015
35860,194.62719178199768
35861,194.63106107711792
35862,194.63675785064697
35863,194.64119410514832
35864,194.6447730064392
35865,194.65049934387207
35866,194.65507459640503
35867,194.65877604484558
35868,194.66324543952942
35869,194.66730308532715
35870,194.67138624191284
35871,194.6767237186432
35872,194.6800627708435
35873,194.68390774726868
35874,194.68846249580383
35875,194.69262719154358
35876,194.69620823860168
35877,194.7031011581421
35878,194.70785903930664
35879,194.71467113494873
35880,194.72019720077515
35881,194.724711894989
35882,194.72910118103027
35883,194.7339746952057
35884,194.74145698547363
35885,194.7473931312561
35886,194.75099730491638
35887,194.75842571258545
35888,194.76327967643738
35889,194.7699773311615
35890,194.77540040016174
35891,194.78152418136597
35892,194.7885251045227
35893,194.7931501865387
35894,194.7994101047516
35895,194.8074631690979
35896,194.81121826171875
35897,194.81482434272766
35898,194.820983171463
35899,194.82623934745789
35900,194.83074355125427
35901,194.8372359275818
35902,194.84305787086487
35903,194.84892916679382
35904,194.8551459312439
35905,194.86130738258362
35906,194.86439681053162
35907,194.86855030059814
35908,194.87453699111938
35909,194.8811252117157
35910,194.88913464546204
35911,194.89777183532715
35912,194.90310382843018
35913,194.90787720680237
35914,194.91189670562744
35915,194.91838383674622
35916,194.92215728759766
35917,194.92786073684692
35918,194.93322849273682
35919,194.93910813331604
35920,194.9446005821228
35921,194.95049023628235
35922,194.9563136100769
35923,194.9609146118164
35924,194.96648120880127
35925,194.97181606292725
35926,194.97666239738464
35927,194.9805920124054
35928,194.9868540763855
35929,194.99283528327942
35930,194.99800992012024
35931,195.00272488594055
35932,195.0085961818695
35933,195.01224613189697
35934,195.0187647342682
35935,195.02413773536682
35936,195.02961492538452
35937,195.03441190719604
35938,195.03882122039795
35939,195.04475617408752
35940,195.04978585243225
35941,195.05406856536865
35942,195.0603096485138
35943,195.06479787826538
35944,195.06880927085876
35945,195.07364511489868
35946,195.08115911483765
35947,195.08524870872498
35948,195.08883786201477
35949,195.09490990638733
35950,195.101220369339
35951,195.10636711120605
35952,195.1105728149414
35953,195.11693620681763
35954,195.12261867523193
35955,195.1281328201294
35956,195.13229632377625
35957,195.13699531555176
35958,195.14267110824585
35959,195.14775466918945
35960,195.15235376358032
35961,195.15707778930664
35962,195.16669917106628
35963,195.1733410358429
35964,195.178160905838
35965,195.1839737892151
35966,195.18794870376587
35967,195.19157218933105
35968,195.19526934623718
35969,195.20374512672424
35970,195.20736622810364
35971,195.21084666252136
35972,195.2172725200653
35973,195.22095036506653
35974,195.22718930244446
35975,195.23273491859436
35976,195.23930883407593
35977,195.2436819076538
35978,195.24986100196838
35979,195.25411987304688
35980,195.25955033302307
35981,195.26477146148682
35982,195.26913118362427
35983,195.2744345664978
35984,195.27878665924072
35985,195.28403544425964
35986,195.29073524475098
35987,195.29699850082397
35988,195.30174589157104
35989,195.3074803352356
35990,195.31289529800415
35991,195.31789588928223
35992,195.32233548164368
35993,195.32738089561462
35994,195.330881357193
35995,195.33660101890564
35996,195.34020328521729
35997,195.3467562198639
35998,195.35385847091675
35999,195.3579866886139
36000,195.36345601081848
36001,195.36797261238098
36002,195.37359261512756
36003,195.37996888160706
36004,195.3871247768402
36005,195.39170217514038
36006,195.3974404335022
36007,195.40053510665894
36008,195.40590286254883
36009,195.4106285572052
36010,195.41423320770264
36011,195.41831135749817
36012,195.4235918521881
36013,195.42916679382324
36014,195.43334317207336
36015,195.43971300125122
36016,195.44439387321472
36017,195.4501371383667
36018,195.45609045028687
36019,195.4616527557373
36020,195.46569991111755
36021,195.46944284439087
36022,195.47301578521729
36023,195.47742629051208
36024,195.48224306106567
36025,195.4880666732788
36026,195.49423742294312
36027,195.50017714500427
36028,195.50508308410645
36029,195.5089511871338
36030,195.51299667358398
36031,195.51815176010132
36032,195.5223503112793
36033,195.52582001686096
36034,195.53051614761353
36035,195.53756594657898
36036,195.54394435882568
36037,195.54881978034973
36038,195.55426955223083
36039,195.55814123153687
36040,195.56171703338623
36041,195.56687569618225
36042,195.5732662677765
36043,195.57907485961914
36044,195.5844430923462
36045,195.5892858505249
36046,195.5937442779541
36047,195.5992832183838
36048,195.60456824302673
36049,195.60936856269836
36050,195.614586353302
36051,195.6198868751526
36052,195.62362480163574
36053,195.62823677062988
36054,195.63523817062378
36055,195.6405589580536
36056,195.64423322677612
36057,195.64999675750732
36058,195.654616355896
36059,195.66105818748474
36060,195.66697692871094
36061,195.67303371429443
36062,195.67731380462646
36063,195.68418884277344
36064,195.68982696533203
36065,195.69454193115234
36066,195.698965549469
36067,195.7023138999939
36068,195.70975375175476
36069,195.71380138397217
36070,195.71955800056458
36071,195.7236680984497
36072,195.72847151756287
36073,195.73351049423218
36074,195.73839688301086
36075,195.74458193778992
36076,195.75007891654968
36077,195.75508904457092
36078,195.76160621643066
36079,195.7663152217865
36080,195.77027297019958
36081,195.77698230743408
36082,195.78164720535278
36083,195.7851047515869
36084,195.78838920593262
36085,195.79562044143677
36086,195.80215620994568
36087,195.80902576446533
36088,195.8156418800354
36089,195.8199007511139
36090,195.82568740844727
36091,195.832172870636
36092,195.83703660964966
36093,195.8418629169464
36094,195.84650468826294
36095,195.85143661499023
36096,195.8574254512787
36097,195.8624393939972
36098,195.8683478832245
36099,195.87313652038574
36100,195.88161516189575
36101,195.88638377189636
36102,195.8930938243866
36103,195.89812397956848
36104,195.90266680717468
36105,195.90769982337952
36106,195.9124674797058
36107,195.91799402236938
36108,195.92333507537842
36109,195.9271399974823
36110,195.93098711967468
36111,195.93519973754883
36112,195.93869876861572
36113,195.94271206855774
36114,195.94862008094788
36115,195.9549810886383
36116,195.9598686695099
36117,195.9685800075531
36118,195.97660946846008
36119,195.98146963119507
36120,195.98607325553894
36121,195.99167346954346
36122,195.99662256240845
36123,196.00188660621643
36124,196.00691866874695
36125,196.0168170928955
36126,196.02276015281677
36127,196.02829480171204
36128,196.03334212303162
36129,196.04061269760132
36130,196.04656672477722
36131,196.05289220809937
36132,196.0588686466217
36133,196.06300854682922
36134,196.0683605670929
36135,196.07240557670593
36136,196.07735967636108
36137,196.08122634887695
36138,196.0861623287201
36139,196.09098076820374
36140,196.09478497505188
36141,196.10177063941956
36142,196.1069860458374
36143,196.11234641075134
36144,196.1162450313568
36145,196.12323784828186
36146,196.1294300556183
36147,196.13611149787903
36148,196.14052200317383
36149,196.14578652381897
36150,196.15083360671997
36151,196.15589690208435
36152,196.1627540588379
36153,196.16722297668457
36154,196.17132377624512
36155,196.1761839389801
36156,196.18031525611877
36157,196.1841742992401
36158,196.18993854522705
36159,196.19523739814758
36160,196.2010371685028
36161,196.20569252967834
36162,196.21151065826416
36163,196.216735124588
36164,196.2221598625183
36165,196.2276132106781
36166,196.23401284217834
36167,196.23944854736328
36168,196.2438826560974
36169,196.2483525276184
36170,196.2524073123932
36171,196.25591206550598
36172,196.26231479644775
36173,196.2691216468811
36174,196.27735471725464
36175,196.2819344997406
36176,196.285888671875
36177,196.29074573516846
36178,196.29654693603516
36179,196.30062317848206
36180,196.30616211891174
36181,196.31095385551453
36182,196.31817770004272
36183,196.3246510028839
36184,196.33048057556152
36185,196.336359500885
36186,196.34229040145874
36187,196.34939432144165
36188,196.35358357429504
36189,196.35802268981934
36190,196.3628134727478
36191,196.36793422698975
36192,196.37241411209106
36193,196.37607669830322
36194,196.3815314769745
36195,196.38570380210876
36196,196.38986659049988
36197,196.39390587806702
36198,196.4012451171875
36199,196.40701818466187
36200,196.41109037399292
36201,196.4169521331787
36202,196.42391204833984
36203,196.429842710495
36204,196.4350130558014
36205,196.44212675094604
36206,196.44542050361633
36207,196.45012855529785
36208,196.45403480529785
36209,196.45847010612488
36210,196.46374344825745
36211,196.4708342552185
36212,196.47705221176147
36213,196.48283982276917
36214,196.48789501190186
36215,196.49517250061035
36216,196.49944233894348
36217,196.50480222702026
36218,196.50949573516846
36219,196.5162570476532
36220,196.5216109752655
36221,196.52527475357056
36222,196.52990770339966
36223,196.53609490394592
36224,196.54058504104614
36225,196.546147108078
36226,196.55003428459167
36227,196.55542540550232
36228,196.5616364479065
36229,196.56520009040833
36230,196.56973505020142
36231,196.57439804077148
36232,196.5781273841858
36233,196.58190846443176
36234,196.58595895767212
36235,196.58978581428528
36236,196.59387636184692
36237,196.5997598171234
36238,196.60575413703918
36239,196.61099863052368
36240,196.61571216583252
36241,196.6219344139099
36242,196.62696981430054
36243,196.6317708492279
36244,196.63685154914856
36245,196.64276146888733
36246,196.6485960483551
36247,196.65396070480347
36248,196.6604461669922
36249,196.66574120521545
36250,196.6690924167633
36251,196.67363476753235
36252,196.6796247959137
36253,196.68583965301514
36254,196.69220542907715
36255,196.69712781906128
36256,196.70232915878296
36257,196.70763158798218
36258,196.71192455291748
36259,196.71728324890137
36260,196.72453904151917
36261,196.73012804985046
36262,196.7348358631134
36263,196.73865056037903
36264,196.74345445632935
36265,196.74809288978577
36266,196.7519941329956
36267,196.75583386421204
36268,196.76070404052734
36269,196.76711535453796
36270,196.77161073684692
36271,196.77807331085205
36272,196.78307247161865
36273,196.7898313999176
36274,196.79447627067566
36275,196.79879999160767
36276,196.8026156425476
36277,196.80904507637024
36278,196.81545758247375
36279,196.82136940956116
36280,196.82738947868347
36281,196.83653831481934
36282,196.84287214279175
36283,196.84749507904053
36284,196.85142350196838
36285,196.85823011398315
36286,196.86414504051208
36287,196.86918210983276
36288,196.87364554405212
36289,196.87828493118286
36290,196.8853795528412
36291,196.8901755809784
36292,196.89375257492065
36293,196.90117478370667
36294,196.9055097103119
36295,196.91025590896606
36296,196.91497540473938
36297,196.918598651886
36298,196.9255771636963
36299,196.93117666244507
36300,196.9357349872589
36301,196.9408187866211
36302,196.94467186927795
36303,196.94886755943298
36304,196.95645928382874
36305,196.96402835845947
36306,196.96870398521423
36307,196.97439193725586
36308,196.98019218444824
36309,196.98414611816406
36310,196.98883533477783
36311,196.99426007270813
36312,196.9979178905487
36313,197.00312685966492
36314,197.007000207901
36315,197.01042866706848
36316,197.01553630828857
36317,197.0192790031433
36318,197.0249457359314
36319,197.0313892364502
36320,197.0370306968689
36321,197.0415163040161
36322,197.04610562324524
36323,197.0537450313568
36324,197.05764389038086
36325,197.06338047981262
36326,197.0686104297638
36327,197.0743191242218
36328,197.07963347434998
36329,197.08759379386902
36330,197.092351436615
36331,197.09705448150635
36332,197.10092663764954
36333,197.1066870689392
36334,197.11131811141968
36335,197.1161494255066
36336,197.12039160728455
36337,197.12530708312988
36338,197.1305637359619
36339,197.13616347312927
36340,197.14065432548523
36341,197.14633512496948
36342,197.15052318572998
36343,197.15511512756348
36344,197.15983295440674
36345,197.16572761535645
36346,197.1699960231781
36347,197.175231218338
36348,197.179692029953
36349,197.18383383750916
36350,197.1884765625
36351,197.1944501399994
36352,197.19915461540222
36353,197.20327162742615
36354,197.20868015289307
36355,197.21446466445923
36356,197.219664812088
36357,197.22669529914856
36358,197.23055982589722
36359,197.23771595954895
36360,197.24209856987
36361,197.24653148651123
36362,197.25235247612
36363,197.25704789161682
36364,197.2613558769226
36365,197.2652759552002
36366,197.27166604995728
36367,197.27667093276978
36368,197.2823851108551
36369,197.28807759284973
36370,197.29314041137695
36371,197.29836583137512
36372,197.30306959152222
36373,197.30696845054626
36374,197.31082320213318
36375,197.31675934791565
36376,197.3218288421631
36377,197.32687520980835
36378,197.3323700428009
36379,197.33795762062073
36380,197.34310173988342
36381,197.34730434417725
36382,197.35323810577393
36383,197.35862946510315
36384,197.36340594291687
36385,197.36691522598267
36386,197.371356010437
36387,197.37723302841187
36388,197.38233613967896
36389,197.3882176876068
36390,197.39419174194336
36391,197.39960646629333
36392,197.40465760231018
36393,197.40952944755554
36394,197.41371846199036
36395,197.42117357254028
36396,197.4252896308899
36397,197.42987895011902
36398,197.43388891220093
36399,197.4404182434082
36400,197.44511485099792
36401,197.45039582252502
36402,197.45485424995422
36403,197.45977973937988
36404,197.464537858963
36405,197.46928906440735
36406,197.47330117225647
36407,197.47868537902832
36408,197.48351550102234
36409,197.48837327957153
36410,197.4925365447998
36411,197.49867010116577
36412,197.50345516204834
36413,197.50774312019348
36414,197.51128911972046
36415,197.5174436569214
36416,197.52247142791748
36417,197.52600359916687
36418,197.53055334091187
36419,197.5363793373108
36420,197.5408911705017
36421,197.54395198822021
36422,197.54923629760742
36423,197.5533058643341
36424,197.560884475708
36425,197.5663812160492
36426,197.5710802078247
36427,197.57641577720642
36428,197.5797529220581
36429,197.5851707458496
36430,197.59253239631653
36431,197.59645628929138
36432,197.60084986686707
36433,197.60536313056946
36434,197.60949683189392
36435,197.61463809013367
36436,197.6195797920227
36437,197.62441539764404
36438,197.62860560417175
36439,197.63355135917664
36440,197.6394557952881
36441,197.64482140541077
36442,197.64847779273987
36443,197.65385389328003
36444,197.65806078910828
36445,197.66511750221252
36446,197.6692099571228
36447,197.6743848323822
36448,197.67941522598267
36449,197.6835126876831
36450,197.68766856193542
36451,197.69303393363953
36452,197.6979911327362
36453,197.70294761657715
36454,197.70734214782715
36455,197.7110207080841
36456,197.71431040763855
36457,197.71830463409424
36458,197.72299313545227
36459,197.7294430732727
36460,197.73543119430542
36461,197.73952651023865
36462,197.7448296546936
36463,197.7494752407074
36464,197.75599765777588
36465,197.75995516777039
36466,197.763840675354
36467,197.76728129386902
36468,197.7731556892395
36469,197.77847695350647
36470,197.78201341629028
36471,197.78882956504822
36472,197.7939157485962
36473,197.79920387268066
36474,197.8054540157318
36475,197.8113181591034
36476,197.81579041481018
36477,197.82156777381897
36478,197.82654356956482
36479,197.8311903476715
36480,197.83502006530762
36481,197.84040927886963
36482,197.84413075447083
36483,197.84986400604248
36484,197.85447645187378
36485,197.8582103252411
36486,197.8623456954956
36487,197.8670003414154
36488,197.8721730709076
36489,197.87804460525513
36490,197.88316869735718
36491,197.88760924339294
